Transition Times,Cue Times, No Reward Times, Reward Times
,,1060.067750,
,,1060.117600,
,,1060.167450,
,,1060.217350,
,,1060.267200,
,,1060.317050,
,,1060.366950,
,,1060.416800,
,,1060.466650,
,,1060.516500,
,,1060.566350,
,,1060.616250,
,,1060.666100,
,,1060.716000,
,,1060.765850,
,,1060.815750,
,,1060.865550,
,,1060.915450,
,,1060.965350,
,,1061.015150,
,,1061.065050,
,,1061.114900,
,,1061.164750,
,,1061.214600,
,,1061.264500,
,,1061.314350,
,,1061.364200,
,,1061.414100,
,,1061.463950,
,,1061.513800,
,,1061.563700,
,,1061.613550,
,,1061.663400,
,,1061.713300,
,,1061.763150,
,,1061.813000,
,,1061.862900,
,,1061.912750,
,,1061.962600,
,,1062.012450,
,,1062.062300,
,,1062.112200,
,,1062.162050,
,,1062.211900,
,,1062.261800,
,,1062.311650,
,,1062.361500,
,,1062.411350,
,,1062.461250,
,,1062.511100,
,,1062.560950,
,,1062.610850,
,,1062.660700,
,,1062.710550,
,,1062.760450,
,,1062.810300,
,,1062.860150,
,,1062.910050,
,,1062.959900,
,,1063.009750,
,,1063.059650,
,,1063.109500,
,,1063.159350,
,,1063.209200,
,,1063.259100,
,,1063.308950,
,,1063.358800,
,,1063.408650,
,,1063.458550,
,,1063.508450,
,,1063.558250,
,,1063.608150,
,,1063.658000,
,,1063.707850,
,,1063.757750,
,,1063.807600,
,,1063.857450,
,,1063.907300,
,,1063.957200,
,,1064.007050,
,,1064.056950,
,,1064.106800,
,,1064.156650,
,,1064.206500,
,,1064.256450,
,,1064.306250,
,,1064.356100,
,,1064.406000,
,,1064.455800,
,,1064.505700,
,,1064.555600,
,,1064.605400,
,,1064.655300,
,,1064.705150,
,,1064.755000,
,,1064.804900,
,,1064.854750,
,,1064.903600,
,,1064.953500,
,,1065.003400,
,,1065.053200,
,,1065.103050,
,,1065.152950,
,,1065.202800,
,,1065.252650,
,,1065.302550,
,,1065.352400,
,,1065.402300,
,,1065.452150,
,,1065.502000,
,,1065.551850,
,,1065.601700,
,,1065.651600,
,,1065.701450,
,,1065.751300,
,,1065.801200,
,,1065.850100,
,,1065.899900,
,,1065.949800,
,,1065.999650,
,,1066.049500,
,,1066.099350,
,,1066.149250,
,,1066.199100,
,,1066.249000,
,,1066.298850,
,,1066.348700,
,,1066.398550,
,,1066.448450,
,,1066.498300,
,,1066.548150,
,,1066.598000,
,,1066.647900,
,,1066.697750,
,,1066.747600,
,,1066.797450,
,,1066.847350,
,,1066.897200,
,,1066.947150,
,,1066.996950,
,,1067.046800,
,,1067.096650,
,,1067.146550,
,,1067.196400,
,,1067.246250,
,,1067.296150,
,,1067.346000,
,,1067.395850,
,,1067.445700,
,,1067.495600,
,,1067.545450,
,,1067.595350,
,,1067.645200,
,,1067.695050,
,,1067.744900,
,,1067.794800,
,,1067.844650,
,,1067.894500,
,,1067.944350,
,,1067.994250,
,,1068.044100,
,,1068.093950,
,,1068.143800,
,,1068.193700,
,,1068.243550,
,,1068.293400,
,,1068.343300,
,,1068.393150,
,,1068.443000,
,,1068.492900,
,,1068.542750,
,,1068.592600,
,,1068.642500,
,,1068.692350,
,,1068.742200,
,,1068.792050,
,,1068.841950,
,,1068.891800,
,,1068.941650,
,,1068.991550,
,,1069.041400,
,,1069.091250,
,,1069.141100,
,,1069.191000,
,,1069.240850,
,,1069.290700,
,,1069.340600,
,,1069.390450,
,,1069.440300,
,,1069.490150,
,,1069.540050,
,,1069.589950,
,,1069.639750,
,,1069.689650,
,,1069.739500,
,,1069.789350,
,,1069.839250,
,,1069.889100,
,,1069.938950,
,,1069.988800,
,,1070.038700,
,,1070.088600,
,,1070.138400,
,,1070.188300,
,,1070.238150,
,,1070.287000,
,,1070.336900,
,,1070.386750,
,,1070.436600,
,,1070.486450,
,,1070.536350,
,,1070.586200,
,,1070.636050,
,,1070.685950,
,,1070.735800,
,,1070.785650,
,,1070.835550,
,,1070.885400,
,,1070.935250,
,,1070.985100,
,,1071.035000,
,,1071.084850,
,,1071.134700,
,,1071.184600,
,,1071.234450,
,,1071.283300,
,,1071.333200,
,,1071.383050,
,,1071.432900,
,,1071.482800,
,,1071.532650,
,,1071.582550,
,,1071.632450,
,,1071.682250,
,,1071.732100,
,,1071.781950,
,,1071.831850,
,,1071.881700,
,,1071.931550,
,,1071.981400,
,,1072.031300,
,,1072.081150,
,,1072.131000,
,,1072.180900,
,,1072.230750,
,,1072.280650,
,,1072.330450,
,,1072.380350,
,,1072.430200,
,,1072.480100,
,,1072.529950,
,,1072.579800,
,,1072.629650,
,,1072.679550,
,,1072.729400,
,,1072.779250,
,,1072.829100,
,,1072.879000,
,,1072.928850,
,,1072.978700,
,,1073.028600,
,,1073.078450,
,,1073.128300,
,,1073.178200,
,,1073.228050,
,,1073.277900,
,,1073.327750,
,,1073.377650,
,,1073.427500,
,,1073.477350,
,,1073.527250,
,,1073.577100,
,,1073.626950,
,,1073.676850,
,,1073.726700,
,,1073.776550,
,,1073.826450,
,,1073.876300,
,,1073.926150,
,,1073.976000,
,,1074.025900,
,,1074.075750,
,,1074.125600,
,,1074.175450,
,,1074.225350,
,,1074.274800,
,,1074.324650,
,,1074.374500,
,,1074.424400,
,,1074.474250,
,,1074.524100,
,,1074.574000,
,,1074.623850,
,,1074.675700,
,,1074.725550,
,,1074.775450,
,,1074.825300,
,,1074.873200,
,,1074.923050,
,,1074.972900,
,,1075.022750,
,,1075.072650,
,,1075.122500,
,,1075.172350,
,,1075.222250,
,,1075.272100,
,,1075.321950,
,,1075.371800,
,,1075.421700,
,,1075.471550,
,,1075.521400,
,,1075.571300,
,,1075.621150,
,,1075.671000,
,,1075.720850,
,,1075.770800,
,,1075.820600,
,,1075.870450,
,,1075.920350,
,,1075.970200,
,,1076.020050,
,,1076.069900,
,,1076.118800,
,,1076.168650,
,,1076.219500,
,,1076.269400,
,,1076.319250,
,,1076.369150,
,,1076.419000,
,,1076.468850,
,,1076.518700,
,,1076.568600,
,,1076.618450,
,,1076.668300,
,,1076.718150,
,,1076.768050,
,,1076.817900,
,,1076.866750,
,,1076.916650,
,,1076.966500,
,,1077.016350,
,,1077.066250,
,,1077.116100,
,,1077.165950,
,,1077.215800,
,,1077.265700,
,,1077.315550,
,,1077.365400,
,,1077.415300,
,,1077.465150,
,,1077.515000,
,,1077.564850,
,,1077.614750,
,,1077.664600,
,,1077.714450,
,,1077.764350,
,,1077.814200,
,,1077.864050,
,,1077.913900,
,,1077.963800,
,,1078.013650,
,,1078.063500,
,,1078.113400,
,,1078.163250,
,,1078.213100,
,,1078.263000,
,,1078.312850,
,,1078.362700,
,,1078.412600,
,,1078.462450,
,,1078.512300,
,,1078.562200,
,,1078.612050,
,,1078.661900,
,,1078.711750,
,,1078.761600,
,,1078.811500,
,,1078.861350,
,,1078.911200,
,,1078.961100,
,,1079.010950,
,,1079.060800,
,,1079.110650,
,,1079.160550,
,,1079.210400,
,,1079.260250,
,,1079.310150,
,,1079.360000,
,,1079.409900,
,,1079.459750,
,,1079.509600,
,,1079.559450,
,,1079.609350,
,,1079.659200,
,,1079.709050,
,,1079.758900,
,,1079.808800,
,,1079.858650,
,,1079.908500,
,,1079.958400,
,,1080.008250,
,,1080.058100,
,,1080.107950,
,,1080.157850,
,,1080.207700,
,,1080.257600,
,,1080.307450,
,,1080.357300,
,,1080.407150,
,,1080.457050,
,,1080.506900,
,,1080.556750,
,,1080.606600,
,,1080.656000,
,,1080.704850,
,,1080.754300,
,,1080.804150,
,,1080.854000,
,,1080.903900,
,,1080.953750,
,,1081.003650,
,,1081.053450,
,,1081.103350,
,,1081.153200,
,,1081.203050,
,,1081.252950,
,,1081.302800,
,,1081.352650,
,,1081.402550,
,,1081.452400,
,,1081.502250,
,,1081.552100,
,,1081.601950,
,,1081.651850,
,,1081.701700,
,,1081.751550,
,,1081.801450,
,,1081.851300,
,,1081.901150,
,,1081.951000,
,,1082.000900,
,,1082.050750,
,,1082.100650,
,,1082.150500,
,,1082.200350,
,,1082.250200,
,,1082.300100,
,,1082.349950,
,,1082.399800,
,,1082.449700,
,,1082.499550,
,,1082.549450,
,,1082.599250,
,,1082.649150,
,,1082.699000,
,,1082.748900,
,,1082.798750,
,,1082.848600,
,,1082.898450,
,,1082.948300,
,,1082.998200,
,,1083.048050,
,,1083.097900,
,,1083.147800,
,,1083.197650,
,,1083.247500,
,,1083.298350,
,,1083.348250,
,,1083.398100,
,,1083.447950,
,,1083.497850,
,,1083.547700,
,,1083.597550,
,,1083.647400,
,,1083.697350,
,,1083.747150,
,,1083.797050,
,,1083.845900,
,,1083.895750,
,,1083.945600,
,,1083.995500,
,,1084.045350,
,,1084.095200,
,,1084.145100,
,,1084.194950,
,,1084.244800,
,,1084.294700,
,,1084.344550,
,,1084.394400,
,,1084.444250,
,,1084.494150,
,,1084.544000,
,,1084.593850,
,,1084.643700,
,,1084.693600,
,,1084.743450,
,,1084.793300,
,,1084.843200,
,,1084.893050,
,,1084.942900,
,,1084.992800,
,,1085.042650,
,,1085.092500,
,,1085.142350,
,,1085.192250,
,,1085.242150,
,,1085.292050,
,,1085.341900,
,,1085.391700,
,,1085.441550,
,,1085.491550,
,,1085.541300,
,,1085.591150,
,,1085.641050,
,,1085.690900,
,,1085.740750,
,,1085.790600,
,,1085.840500,
,,1085.890350,
,,1085.940200,
,,1085.990050,
,,1086.039950,
,,1086.089800,
,,1086.139650,
,,1086.189550,
,,1086.239400,
,,1086.289250,
,,1086.339100,
,,1086.389000,
,,1086.438850,
,,1086.488700,
,,1086.538600,
,,1086.588450,
,,1086.638300,
,,1086.688200,
,,1086.738050,
,,1086.787900,
,,1086.837800,
,,1086.887650,
,,1086.937500,
,,1086.987400,
,,1087.037250,
,,1087.087100,
,,1087.136950,
,,1087.186800,
,,1087.236700,
,,1087.286550,
,,1087.336400,
,,1087.386300,
,,1087.436150,
,,1087.486000,
,,1087.535900,
,,1087.585750,
,,1087.635600,
,,1087.685500,
,,1087.735350,
,,1087.785200,
,,1087.835050,
,,1087.884950,
,,1087.934800,
,,1087.984700,
,,1088.034550,
,,1088.084400,
,,1088.134250,
,,1088.184150,
,,1088.234000,
,,1088.283850,
,,1088.333700,
,,1088.383600,
,,1088.433450,
,,1088.483300,
,,1088.533200,
,,1088.583050,
,,1088.632900,
,,1088.682750,
,,1088.732650,
,,1088.782500,
,,1088.832400,
,,1088.882250,
,,1088.932150,
,,1088.981950,
,,1089.031850,
,,1089.081700,
,,1089.131550,
,,1089.181400,
,,1089.231300,
,,1089.281150,
,,1089.331050,
,,1089.380900,
,,1089.430750,
,,1089.480650,
,,1089.530500,
,,1089.579350,
,,1089.629200,
,,1089.679050,
,,1089.728550,
,,1089.778350,
,,1089.828250,
,,1089.878150,
,,1089.928000,
,,1089.977800,
,,1090.027350,
,,1090.077200,
,,1090.127100,
,,1090.176950,
,,1090.226800,
,,1090.276700,
,,1090.326550,
,,1090.376450,
,,1090.426250,
,,1090.476150,
,,1090.526000,
,,1090.575850,
,,1090.625750,
,,1090.675600,
,,1090.725450,
,,1090.775350,
,,1090.825200,
,,1090.875050,
,,1090.924950,
,,1090.974800,
,,1091.024650,
,,1091.074500,
,,1091.124400,
,,1091.174250,
,,1091.224100,
,,1091.274000,
,,1091.323850,
,,1091.373700,
,,1091.423550,
,,1091.473450,
,,1091.523300,
,,1091.573150,
,,1091.623050,
,,1091.672950,
,,1091.721800,
,,1091.771650,
,,1091.821500,
,,1091.871350,
,,1091.921200,
,,1091.971100,
,,1092.020950,
,,1092.070800,
,,1092.120700,
,,1092.170550,
,,1092.220400,
,,1092.270250,
,,1092.320150,
,,1092.370000,
,,1092.419850,
,,1092.469750,
,,1092.519600,
,,1092.569450,
,,1092.619350,
,,1092.669200,
,,1092.719050,
,,1092.768900,
,,1092.818800,
,,1092.868700,
,,1092.918500,
,,1092.968400,
,,1093.018250,
,,1093.068100,
,,1093.118000,
,,1093.167850,
,,1093.217700,
,,1093.267600,
,,1093.317450,
,,1093.367300,
,,1093.417200,
,,1093.467050,
,,1093.516900,
,,1093.566750,
,,1093.615600,
,,1093.665500,
,,1093.715350,
,,1093.765200,
,,1093.815100,
,,1093.864950,
,,1093.914850,
,,1093.964750,
,,1094.014550,
,,1094.064400,
,,1094.114300,
,,1094.164150,
,,1094.214000,
,,1094.263900,
,,1094.313750,
,,1094.363600,
,,1094.413450,
,,1094.463350,
,,1094.513200,
,,1094.563050,
,,1094.612900,
,,1094.662800,
,,1094.712650,
,,1094.761550,
,,1094.811400,
,,1094.861300,
,,1094.911150,
,,1094.961000,
,,1095.010850,
,,1095.060700,
,,1095.110600,
,,1095.160450,
,,1095.210300,
,,1095.260150,
,,1095.310050,
,,1095.359900,
,,1095.409750,
,,1095.459600,
,,1095.509500,
,,1095.559350,
,,1095.609250,
,,1095.659100,
,,1095.708950,
,,1095.758800,
,,1095.808700,
,,1095.858600,
,,1095.908400,
,,1095.958300,
,,1096.008150,
,,1096.058000,
,,1096.107850,
,,1096.157750,
,,1096.207600,
,,1096.257450,
,,1096.307350,
,,1096.357250,
,,1096.407050,
,,1096.456950,
,,1096.506800,
,,1096.556650,
,,1096.606550,
,,1096.655500,
,,1096.705250,
,,1096.755100,
,,1096.805000,
,,1096.854850,
,,1096.904700,
,,1096.954600,
,,1097.004450,
,,1097.054300,
,,1097.104150,
,,1097.154050,
,,1097.203900,
,,1097.253750,
,,1097.303650,
,,1097.353500,
,,1097.403350,
,,1097.453200,
,,1097.503100,
,,1097.552950,
,,1097.602800,
,,1097.652700,
,,1097.702600,
,,1097.752400,
,,1097.802250,
,,1097.852150,
,,1097.902050,
,,1097.951850,
,,1098.001750,
,,1098.051600,
,,1098.101500,
,,1098.151400,
,,1098.201250,
,,1098.251100,
,,1098.300950,
,,1098.350800,
,,1098.400700,
,,1098.450500,
,,1098.500400,
,,1098.550250,
,,1098.600100,
,,1098.649950,
,,1098.699850,
,,1098.749700,
,,1098.799550,
,,1098.849450,
,,1098.899300,
,,1098.949150,
,,1098.999050,
,,1099.048900,
,,1099.098750,
,,1099.148600,
,,1099.198500,
,,1099.248350,
,,1099.298200,
,,1099.348100,
,,1099.397950,
,,1099.447800,
,,1099.497700,
,,1099.547550,
,,1099.597400,
,,1099.647250,
,,1099.697150,
,,1099.747050,
,,1099.796850,
,,1099.846750,
,,1099.896600,
,,1099.946450,
,,1099.996300,
,,1100.046200,
,,1100.096050,
,,1100.145900,
,,1100.195800,
,,1100.245650,
,,1100.295500,
,,1100.345400,
,,1100.395250,
,,1100.445100,
,,1100.494950,
,,1100.543850,
,,1100.593700,
,,1100.643550,
,,1100.693450,
,,1100.743300,
,,1100.793150,
,,1100.843000,
,,1100.892900,
,,1100.942750,
,,1100.992650,
,,1101.042500,
,,1101.092350,
,,1101.142200,
,,1101.192100,
,,1101.241950,
,,1101.291850,
,,1101.341700,
,,1101.391550,
,,1101.441400,
,,1101.491250,
,,1101.541150,
,,1101.591000,
,,1101.640850,
,,1101.690750,
,,1101.740600,
,,1101.790450,
,,1101.840350,
,,1101.890200,
,,1101.940050,
,,1101.989900,
,,1102.039800,
,,1102.089650,
,,1102.139500,
,,1102.189350,
,,1102.239250,
,,1102.289100,
,,1102.338950,
,,1102.388850,
,,1102.438700,
,,1102.488550,
,,1102.538450,
,,1102.588300,
,,1102.638200,
,,1102.688000,
,,1102.737950,
,,1102.787750,
,,1102.837650,
,,1102.887500,
,,1102.937350,
,,1102.987250,
,,1103.037100,
,,1103.086950,
,,1103.136800,
,,1103.186700,
,,1103.236550,
,,1103.286450,
,,1103.336250,
,,1103.386150,
,,1103.436000,
,,1103.485850,
,,1103.535750,
,,1103.585600,
,,1103.635450,
,,1103.685300,
,,1103.735200,
,,1103.785050,
,,1103.834900,
,,1103.884800,
,,1103.934650,
,,1103.984500,
,,1104.034350,
,,1104.084250,
,,1104.134100,
,,1104.183950,
,,1104.233850,
,,1104.283700,
,,1104.333550,
,,1104.383450,
,,1104.433300,
,,1104.483150,
,,1104.533050,
,,1104.582900,
,,1104.632750,
,,1104.682600,
,,1104.732500,
,,1104.782350,
,,1104.832250,
,,1104.882100,
,,1104.931950,
,,1104.981800,
,,1105.031650,
,,1105.081550,
,,1105.131400,
,,1105.181300,
,,1105.231150,
,,1105.281000,
,,1105.330850,
,,1105.380700,
,,1105.430600,
,,1105.480450,
,,1105.530300,
,,1105.580200,
,,1105.630050,
,,1105.679900,
,,1105.729750,
,,1105.779650,
,,1105.835500,
,,1105.885350,
,,1105.935200,
,,1105.985100,
,,1106.034950,
,,1106.084800,
,,1106.134700,
,,1106.184550,
,,1106.234400,
,,1106.284300,
,,1106.334150,
,,1106.384000,
,,1106.433850,
,,1106.483750,
,,1106.533600,
,,1106.583450,
,,1106.633350,
,,1106.683200,
,,1106.733050,
,,1106.782950,
,,1106.832800,
,,1106.882650,
,,1106.932500,
,,1106.982400,
,,1107.032250,
,,1107.082100,
,,1107.132000,
,,1107.181850,
,,1107.231700,
,,1107.281600,
,,1107.331450,
,,1107.380300,
,,1107.430200,
,,1107.480050,
,,1107.529900,
,,1107.579750,
,,1107.629600,
,,1107.679500,
,,1107.729350,
,,1107.779200,
,,1107.829100,
,,1107.878950,
,,1107.927850,
,,1107.977700,
,,1108.027550,
,,1108.077400,
,,1108.127300,
,,1108.177150,
,,1108.227000,
,,1108.276900,
,,1108.326750,
,,1108.376600,
,,1108.426450,
,,1108.476350,
,,1108.526200,
,,1108.576050,
,,1108.626000,
,,1108.675850,
,,1108.725700,
,,1108.775600,
,,1108.825400,
,,1108.875250,
,,1108.925100,
,,1108.975000,
,,1109.024850,
,,1109.074700,
,,1109.124600,
,,1109.174450,
,,1109.224300,
,,1109.274200,
,,1109.324050,
,,1109.373900,
,,1109.423800,
,,1109.473600,
,,1109.523500,
,,1109.573350,
,,1109.623250,
,,1109.673100,
,,1109.722950,
,,1109.772800,
,,1109.822700,
,,1109.872550,
,,1109.922400,
,,1109.972300,
,,1110.022150,
,,1110.072000,
,,1110.121850,
,,1110.171750,
,,1110.221600,
,,1110.271500,
,,1110.321350,
,,1110.371200,
,,1110.421050,
,,1110.470950,
,,1110.520800,
,,1110.570650,
,,1110.620500,
,,1110.670400,
,,1110.720250,
,,1110.770100,
,,1110.819950,
,,1110.869850,
,,1110.919750,
,,1110.969550,
,,1111.019450,
,,1111.069300,
,,1111.119150,
,,1111.169050,
,,1111.218950,
,,1111.268750,
,,1111.318600,
,,1111.368500,
,,1111.418400,
,,1111.469200,
,,1111.519050,
,,1111.568950,
,,1111.618800,
,,1111.668650,
,,1111.718550,
,,1111.768400,
,,1111.818250,
,,1111.868150,
,,1111.918000,
,,1111.967850,
,,1112.017750,
,,1112.067600,
,,1112.117450,
,,1112.167300,
,,1112.217200,
,,1112.267050,
,,1112.316900,
,,1112.366750,
,,1112.416650,
,,1112.466500,
,,1112.516350,
,,1112.565300,
,,1112.615100,
,,1112.664950,
,,1112.714850,
,,1112.764700,
,,1112.814600,
,,1112.864450,
,,1112.914300,
,,1112.964150,
,,1113.014050,
,,1113.063900,
,,1113.113750,
,,1113.163650,
,,1113.213500,
,,1113.263350,
,,1113.313250,
,,1113.363100,
,,1113.413000,
,,1113.462800,
,,1113.512700,
,,1113.562550,
,,1113.612400,
,,1113.662250,
,,1113.712150,
,,1113.765850,
,,1113.814900,
,,1113.864700,
,,1113.914600,
,,1113.964450,
,,1114.014300,
,,1114.064200,
,,1114.114050,
,,1114.163900,
,,1114.213750,
,,1114.263650,
,,1114.313500,
,,1114.363350,
,,1114.413250,
,,1114.463100,
,,1114.512950,
,,1114.562850,
,,1114.612700,
,,1114.662550,
,,1114.712450,
,,1114.762300,
,,1114.812150,
,,1114.862000,
,,1114.911900,
,,1114.960750,
,,1115.009650,
,,1115.059500,
,,1115.108950,
,,1115.158800,
,,1115.208200,
,,1115.258100,
,,1115.307500,
,,1115.356350,
,,1115.405750,
,,1115.455600,
,,1115.505500,
,,1115.555350,
,,1115.605200,
,,1115.655100,
,,1115.704950,
,,1115.754800,
,,1115.804700,
,,1115.854550,
,,1115.904400,
,,1115.954250,
,,1116.004150,
,,1116.054000,
,,1116.103850,
,,1116.153700,
,,1116.203600,
,,1116.253450,
,,1116.302350,
,,1116.352200,
,,1116.402050,
,,1116.451900,
,,1116.501500,
,,1116.551350,
,,1116.601200,
,,1116.651050,
,,1116.700950,
,,1116.750800,
,,1116.800650,
,,1116.850550,
,,1116.900400,
,,1116.950250,
,,1117.000100,
,,1117.050000,
,,1117.099850,
,,1117.149700,
,,1117.199550,
,,1117.249450,
,,1117.299300,
,,1117.349150,
,,1117.399050,
,,1117.448900,
,,1117.498750,
,,1117.548600,
,,1117.598500,
,,1117.648350,
,,1117.698200,
,,1117.748100,
,,1117.797950,
,,1117.847800,
,,1117.897650,
,,1117.947600,
,,1117.997400,
,,1118.047250,
,,1118.097150,
,,1118.147000,
,,1118.196850,
,,1118.246750,
,,1118.296600,
,,1118.346450,
,,1118.396300,
,,1118.446200,
,,1118.496050,
,,1118.545900,
,,1118.595800,
,,1118.644650,
,,1118.694500,
,,1118.744350,
,,1118.794250,
,,1118.844100,
,,1118.894000,
,,1118.943850,
,,1118.993700,
,,1119.043600,
,,1119.093450,
,,1119.143300,
,,1119.193150,
,,1119.243000,
,,1119.292900,
,,1119.342750,
,,1119.392650,
,,1119.442500,
,,1119.492350,
,,1119.542200,
,,1119.592100,
,,1119.641950,
,,1119.691800,
,,1119.741650,
,,1119.791550,
,,1119.841400,
,,1119.891300,
,,1119.941150,
,,1119.991000,
,,1120.040900,
,,1120.090750,
,,1120.140600,
,,1120.190450,
,,1120.240350,
,,1120.290200,
,,1120.340050,
,,1120.389900,
,,1120.439800,
,,1120.489650,
,,1120.539500,
,,1120.589350,
,,1120.639250,
,,1120.689100,
,,1120.738950,
,,1120.788850,
,,1120.838700,
,,1120.888550,
,,1120.938450,
,,1120.988300,
,,1121.038150,
,,1121.088000,
,,1121.137900,
,,1121.187750,
,,1121.236650,
,,1121.286500,
,,1121.336350,
,,1121.386200,
,,1121.436100,
,,1121.485950,
,,1121.535350,
,,1121.585200,
,,1121.634800,
,,1121.684750,
,,1121.734550,
,,1121.784400,
,,1121.834250,
,,1121.884150,
,,1121.934000,
,,1121.983850,
,,1122.033750,
,,1122.083600,
,,1122.133450,
,,1122.183350,
,,1122.233200,
,,1122.283050,
,,1122.332900,
,,1122.382800,
,,1122.432650,
,,1122.482500,
,,1122.532400,
,,1122.582250,
,,1122.632100,
,,1122.681950,
,,1122.731850,
,,1122.781700,
,,1122.831550,
,,1122.881450,
,,1122.931300,
,,1122.981150,
,,1123.031050,
,,1123.080900,
,,1123.130800,
,,1123.180650,
,,1123.230500,
,,1123.280350,
,,1123.330250,
,,1123.380100,
,,1123.429950,
,,1123.479800,
,,1123.529650,
,,1123.579550,
,,1123.629400,
,,1123.679250,
,,1123.729150,
,,1123.779000,
,,1123.828850,
,,1123.878750,
,,1123.928600,
,,1123.978450,
,,1124.028300,
,,1124.078200,
,,1124.128050,
,,1124.177900,
,,1124.227800,
,,1124.277700,
,,1124.327500,
,,1124.377350,
,,1124.427250,
,,1124.477100,
,,1124.526950,
,,1124.576850,
,,1124.626700,
,,1124.676600,
,,1124.726450,
,,1124.776300,
,,1124.826150,
,,1124.876000,
,,1124.925900,
,,1124.975750,
,,1125.025600,
,,1125.075500,
,,1125.125400,
,,1125.175200,
,,1125.225050,
,,1125.274950,
,,1125.324800,
,,1125.374650,
,,1125.424550,
,,1125.474400,
,,1125.524250,
,,1125.574150,
,,1125.624000,
,,1125.673850,
,,1125.723750,
,,1125.773600,
,,1125.823450,
,,1125.873300,
,,1125.923200,
,,1125.973050,
,,1126.022900,
,,1126.072800,
,,1126.122650,
,,1126.172500,
,,1126.222350,
,,1126.271300,
,,1126.321100,
,,1126.371000,
,,1126.420850,
,,1126.470750,
,,1126.520600,
,,1126.570250,
,,1126.620150,
,,1126.670000,
,,1126.719850,
,,1126.769700,
,,1126.819600,
,,1126.869500,
,,1126.919300,
,,1126.969200,
,,1127.019050,
,,1127.068950,
,,1127.118750,
,,1127.168650,
,,1127.218500,
,,1127.268350,
,,1127.318250,
,,1127.368100,
,,1127.417950,
,,1127.467800,
,,1127.517700,
,,1127.567550,
,,1127.617400,
,,1127.667300,
,,1127.717150,
,,1127.767000,
,,1127.816900,
,,1127.866750,
,,1127.916600,
,,1127.966450,
,,1128.016350,
,,1128.066200,
,,1128.116100,
,,1128.165950,
,,1128.215850,
,,1128.265650,
,,1128.315550,
,,1128.365400,
,,1128.415250,
,,1128.465100,
,,1128.515000,
,,1128.564850,
,,1128.614700,
,,1128.664600,
,,1128.714450,
,,1128.764300,
,,1128.817400,
,,1128.867050,
,,1128.916900,
,,1128.966800,
,,1129.016650,
,,1129.066500,
,,1129.116350,
,,1129.166250,
,,1129.216100,
,,1129.265950,
,,1129.315800,
,,1129.365700,
,,1129.415550,
,,1129.465400,
,,1129.515300,
,,1129.565150,
,,1129.615000,
,,1129.664850,
,,1129.714750,
,,1129.764600,
,,1129.814450,
,,1129.864350,
,,1129.914200,
,,1129.964050,
,,1130.012900,
,,1130.062800,
,,1130.112650,
,,1130.162500,
,,1130.212400,
,,1130.262250,
,,1130.312100,
,,1130.361950,
,,1130.411850,
,,1130.461700,
,,1130.511550,
,,1130.561450,
,,1130.611300,
,,1130.661150,
,,1130.711050,
,,1130.760900,
,,1130.810750,
,,1130.860650,
,,1130.910500,
,,1130.960350,
,,1131.010200,
,,1131.060150,
,,1131.109950,
,,1131.159800,
,,1131.209700,
,,1131.259550,
,,1131.309400,
,,1131.359300,
,,1131.409150,
,,1131.459000,
,,1131.508850,
,,1131.558750,
,,1131.608600,
,,1131.658450,
,,1131.708350,
,,1131.758200,
,,1131.808050,
,,1131.857900,
,,1131.907800,
,,1131.957650,
,,1132.007500,
,,1132.057400,
,,1132.107250,
,,1132.157100,
,,1132.206950,
,,1132.256850,
,,1132.306700,
,,1132.356600,
,,1132.406450,
,,1132.456300,
,,1132.506200,
,,1132.556050,
,,1132.605900,
,,1132.655750,
,,1132.705600,
,,1132.755500,
,,1132.805350,
,,1132.855200,
,,1132.905100,
,,1132.954950,
,,1133.004800,
,,1133.054650,
,,1133.104550,
,,1133.154400,
,,1133.204250,
,,1133.254150,
,,1133.304000,
,,1133.353900,
,,1133.403750,
,,1133.453600,
,,1133.503450,
,,1133.553300,
,,1133.603200,
,,1133.653050,
,,1133.702900,
,,1133.752800,
,,1133.802650,
,,1133.852500,
,,1133.902350,
,,1133.952250,
,,1134.002100,
,,1134.052000,
,,1134.101850,
,,1134.151700,
,,1134.201550,
,,1134.251450,
,,1134.301300,
,,1134.351150,
,,1134.401050,
,,1134.450900,
,,1134.500800,
,,1134.550650,
,,1134.600500,
,,1134.650400,
,,1134.700250,
,,1134.750100,
,,1134.799950,
,,1134.849800,
,,1134.899700,
,,1134.949550,
,,1134.999400,
,,1135.049300,
,,1135.099150,
,,1135.149000,
,,1135.198850,
,,1135.248750,
,,1135.298600,
,,1135.348450,
,,1135.398300,
,,1135.448250,
,,1135.498050,
,,1135.547900,
,,1135.597800,
,,1135.647650,
,,1135.697500,
,,1135.747400,
,,1135.797250,
,,1135.847100,
,,1135.896950,
,,1135.946850,
,,1135.996700,
,,1136.046550,
,,1136.096450,
,,1136.146300,
,,1136.195200,
,,1136.245000,
,,1136.294900,
,,1136.344750,
,,1136.394600,
,,1136.444000,
,,1136.493900,
,,1136.543250,
,,1136.593100,
,,1136.642600,
,,1136.692450,
,,1136.742350,
,,1136.792200,
,,1136.842050,
,,1136.891950,
,,1136.941800,
,,1136.991650,
,,1137.041550,
,,1137.091400,
,,1137.141250,
,,1137.191150,
,,1137.241000,
,,1137.290850,
,,1137.340700,
,,1137.390600,
