trial_index,leftP,rightP,responses,left_response_proportion,right_response_proportion,perceived_left,perceived_right,prpd,chosen_high_reward_side,high_reward_proportion,reward_proportion
174,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.7,-0.39999999999999997,False,0.5238095238095238,0.47619047619047616
175,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.6,-0.3,False,0.47619047619047616,0.5238095238095238
176,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.5,-0.2,False,0.42857142857142855,0.5238095238095238
177,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.4,-0.10000000000000003,False,0.38095238095238093,0.47619047619047616
178,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.3,0.0,False,0.3333333333333333,0.42857142857142855
179,0.8,0.2,1.0,0.09523809523809523,0.9047619047619048,0.3,0.2,0.09999999999999998,False,0.2857142857142857,0.38095238095238093
180,0.8,0.2,-1.0,0.14285714285714285,0.8571428571428571,0.3,0.2,0.09999999999999998,True,0.2857142857142857,0.38095238095238093
181,0.8,0.2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.2,0.2,False,0.23809523809523808,0.38095238095238093
182,0.8,0.2,-1.0,0.19047619047619047,0.8095238095238095,0.4,0.1,0.30000000000000004,True,0.23809523809523808,0.38095238095238093
183,0.8,0.2,1.0,0.23809523809523808,0.7619047619047619,0.5,0.1,0.4,False,0.23809523809523808,0.3333333333333333
184,0.8,0.2,1.0,0.2857142857142857,0.7142857142857143,0.5,0.2,0.3,False,0.2857142857142857,0.38095238095238093
185,0.8,0.2,1.0,0.3333333333333333,0.6666666666666666,0.5,0.3,0.2,False,0.3333333333333333,0.42857142857142855
186,0.8,0.2,1.0,0.38095238095238093,0.6190476190476191,0.5,0.2,0.3,False,0.38095238095238093,0.42857142857142855
187,0.8,0.2,1.0,0.42857142857142855,0.5714285714285714,0.5,0.2,0.3,False,0.42857142857142855,0.47619047619047616
188,0.8,0.2,1.0,0.47619047619047616,0.5238095238095238,0.5,0.2,0.3,False,0.47619047619047616,0.5238095238095238
189,0.8,0.2,1.0,0.5238095238095238,0.47619047619047616,0.5,0.3,0.2,False,0.5238095238095238,0.5714285714285714
190,0.8,0.2,-1.0,0.5714285714285714,0.42857142857142855,0.5,0.3,0.2,True,0.5714285714285714,0.6190476190476191
191,0.8,0.2,1.0,0.5714285714285714,0.42857142857142855,0.6,0.3,0.3,False,0.5714285714285714,0.6190476190476191
192,0.8,0.2,-1.0,0.5714285714285714,0.42857142857142855,0.6,0.3,0.3,True,0.5714285714285714,0.6190476190476191
193,0.8,0.2,-1.0,0.5714285714285714,0.42857142857142855,0.5,0.3,0.2,True,0.5714285714285714,0.5714285714285714
194,0.8,0.2,-1.0,0.6190476190476191,0.38095238095238093,0.4,0.3,0.10000000000000003,True,0.6190476190476191,0.5714285714285714
195,0.8,0.2,-1.0,0.6666666666666666,0.3333333333333333,0.4,0.3,0.10000000000000003,True,0.6666666666666666,0.6190476190476191
196,0.8,0.2,-1.0,0.6666666666666666,0.3333333333333333,0.5,0.3,0.2,True,0.6666666666666666,0.5714285714285714
197,0.8,0.2,-1.0,0.7142857142857143,0.2857142857142857,0.6,0.3,0.3,True,0.7142857142857143,0.5714285714285714
198,0.8,0.2,-1.0,0.7619047619047619,0.23809523809523808,0.7,0.3,0.39999999999999997,True,0.7619047619047619,0.6190476190476191
199,0.8,0.2,-1.0,0.8095238095238095,0.19047619047619047,0.8,0.3,0.5,True,0.8095238095238095,0.6666666666666666
200,0.8,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.3,0.5,True,0.8571428571428571,0.7142857142857143
201,0.8,0.2,-1.0,0.8571428571428571,0.14285714285714285,0.8,0.3,0.5,True,0.8571428571428571,0.7142857142857143
202,0.8,0.2,1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,0.5,False,0.9047619047619048,0.7142857142857143
203,0.8,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,0.5,True,0.9047619047619048,0.7619047619047619
204,0.8,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,0.5,True,0.9047619047619048,0.7619047619047619
205,0.8,0.2,-1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,0.5,True,0.9047619047619048,0.7619047619047619
206,0.8,0.2,1.0,0.9047619047619048,0.09523809523809523,0.8,0.3,0.5,False,0.9047619047619048,0.7619047619047619
