x_values,signal_mean,signal_err,mvt_mean,mvt_err,reward_mean,reward_err
0.59,4.005655724119598,0.3233574495018284,4.929752365030549,0.2757915870015934,4.598969370602384,0.2493611844289274
0.61,3.797278245097738,0.2913042684648543,4.786936550113002,0.25884219513511175,4.4886151262843255,0.23949288099881527
0.63,3.705944170252079,0.27261816006836503,4.85787200925433,0.2650941715370164,4.575722709466518,0.24347679800898267
0.65,3.4713145864817436,0.27118562441718896,4.8142506802490725,0.2599814000042786,4.441852061593908,0.23760741433389834
0.67,3.9327171077270395,0.3245802466824315,4.843201782876865,0.2650130676273158,4.483612648431918,0.24115591923710308
0.69,3.4320688281246174,0.27910422301116533,4.931078874788994,0.26948215877588666,4.518217760589845,0.23848670702915617
0.71,4.007888315339128,0.3447581285200028,4.8640482902339555,0.2657249311613035,4.413215077985323,0.23760184218666075
0.73,3.7840814727436496,0.3030867672227115,4.92912841509974,0.266583148224568,4.3411894382776675,0.22881421455552267
0.75,3.5973601353661744,0.2935053710856375,4.837761204468796,0.26191671593021637,4.443769771561551,0.24352878433958397
0.77,4.071797888065736,0.3185193844501241,4.799569055205516,0.26692721775370154,4.357185372822272,0.23419124261020507
0.79,3.8858307840007633,0.28883658567173864,4.835062521805816,0.2558131102685744,4.29562736661575,0.2305148158597416
0.81,3.9644468956831442,0.3121616485956313,4.892870011110787,0.26451037223276846,4.277913928876394,0.2401612589531616
0.83,3.412854010682892,0.2768753245029806,4.751964633697146,0.25988855134790456,4.3087671790763595,0.2285204456874265
0.85,3.4611927789845973,0.27214171418742217,4.859951134894465,0.25901637697434776,4.207799113828006,0.2313432518667389
0.87,3.5428423094255392,0.28217260639803243,4.758934288348672,0.25824563652815463,4.204138864867551,0.23446325580664212
0.89,3.5461948266587404,0.27917246401957574,4.746922626294092,0.25072394625125677,4.196658814278821,0.22475933295678346
0.91,3.7733872125438457,0.31412428236119183,4.829055148989168,0.25134288730447485,4.260310452912588,0.23082617932572566
0.93,3.7417717813366633,0.30059104098472517,4.672809878384739,0.2545317643030234,4.168100503168997,0.2272096682707214
0.95,3.655105404976644,0.31520286853348756,4.764099729225718,0.2610103174559272,4.151018169505053,0.2287482156052143
0.97,3.635140939712518,0.27741239519922883,4.653324700015825,0.2471528599582389,4.179388434364968,0.22913658789486682
0.99,3.671639404324181,0.31078979830804976,4.683934656530646,0.24441111452434164,4.177933352227176,0.22926872387027217
1.01,3.7411613650574287,0.3174646947418084,4.62519987557787,0.250074163931481,4.177342490966342,0.22642092962238689
1.03,3.5046565860771133,0.2595754961954692,4.589580800433254,0.25213317232532767,4.074729390252363,0.22531119118646156
1.05,3.5197526011637117,0.271727918324968,4.562705096013128,0.23748153533079577,4.168945777381801,0.22764562538379793
1.07,3.8121596748687394,0.3112397958743354,4.585712487827049,0.24608568684309662,4.107476344105667,0.22586787577861667
1.09,3.7933870421947793,0.2960709159471354,4.607835112594723,0.24686154102269628,4.052983673643022,0.22423942107698494
1.11,3.799031373662604,0.3038854242862035,4.614609013672576,0.2512855723447916,4.117637845044657,0.23360640409424274
1.13,3.504161813500662,0.25937092208602636,4.477481955094838,0.24366158414868652,3.990001537802164,0.22195686266757075
1.15,3.8266457809421603,0.2887291437784245,4.480778569138955,0.24071212889987129,4.048529553925774,0.21901308036323716
1.17,3.341642956311922,0.28127207851295066,4.377532124967801,0.24259472982082317,4.046904375455758,0.22596229644931085
1.19,3.8449526531299076,0.3256710818156263,4.465891828403823,0.24026528487650572,4.010870823245819,0.2207096790583225
1.21,3.4095083867298595,0.27459755055604934,4.43006849762859,0.24197392793673467,4.04088791319083,0.22579190722241907
1.23,3.951297227112293,0.3651682010281031,4.465626502144685,0.24254571851727247,4.009620169514477,0.22493047331896443
1.25,3.6698991084192345,0.299203569741349,4.288599643900959,0.23668206112843806,3.982006022580777,0.23373149058927278
1.27,3.572706347271839,0.28154815478414963,4.39012808928188,0.24530736044776577,3.9624321823440245,0.2218530406669367
1.29,3.7715813885523626,0.3037004271164074,4.378276542291214,0.2403994013492075,4.004964518299095,0.23316426663542758
1.31,3.310457581119569,0.261453618568477,4.459821232592458,0.24888510656707247,4.126256729422353,0.2282569084261584
1.33,3.75099761997714,0.29521305209097165,4.335581380481075,0.2357270030258936,4.107644013361714,0.23361835306528173
1.35,3.6021316584847725,0.30061899797286495,4.2613173756124905,0.2427276032272736,4.127685803274608,0.24132852698011972
1.37,3.3949414338045223,0.2720791152466047,4.195707090426189,0.23112919056513717,4.104816196506199,0.2245492711810734
1.39,3.495445410395277,0.28109781362788727,4.262206691309241,0.2355112993020942,4.039844010780228,0.22744958410244678
1.41,3.430225575241636,0.2869458836770079,4.29277932608809,0.24284377538603213,4.1993883116070805,0.23380281402703207
1.43,3.8650942050176553,0.30756720924651954,4.189906244534504,0.23682148992642246,4.073596943125862,0.22072851567453577
1.45,3.640674059331861,0.28369161791883446,4.268341997717555,0.24327068811881433,4.103158808979128,0.23069560137278244
1.47,3.710465381047639,0.28443601602418594,4.296819254710848,0.24019061536802633,4.134930172042955,0.2312939281876243
1.49,3.9142779324042714,0.315469955448695,4.213236190034822,0.2365403348034896,4.148288273317194,0.22629720369163445
