leftP,rightP,trial_response_side,trial_reward,cue_time
0.2,0.75,1.0,1.0,654.61345
0.2,0.75,1.0,1.0,658.5469
0.2,0.75,1.0,0.0,662.67765
0.2,0.75,1.0,1.0,665.1549
0.2,0.75,1.0,1.0,668.26845
0.2,0.75,1.0,1.0,670.653
0.2,0.75,1.0,1.0,673.36125
0.2,0.75,1.0,0.0,675.9383
0.2,0.75,1.0,0.0,682.1011
0.2,0.75,1.0,1.0,685.3742
0.2,0.75,1.0,0.0,687.9467
0.2,0.75,1.0,0.0,691.76115
0.2,0.75,1.0,1.0,695.3599
0.2,0.75,1.0,1.0,698.5622
0.2,0.75,1.0,1.0,701.38755
0.2,0.75,1.0,0.0,704.50125
0.2,0.75,1.0,1.0,706.8489
0.2,0.75,-1.0,0.0,709.59245
0.2,0.75,1.0,1.0,712.10165
0.2,0.75,1.0,1.0,715.11845
0.2,0.75,1.0,1.0,717.9894
0.2,0.75,1.0,1.0,720.56225
0.2,0.75,1.0,1.0,723.2511
0.2,0.75,1.0,1.0,726.40835
0.2,0.75,-1.0,0.0,729.88995
0.2,0.75,1.0,1.0,733.00185
0.2,0.75,1.0,1.0,736.01605
0.2,0.75,1.0,1.0,738.55515
0.2,0.75,1.0,0.0,741.21395
0.2,0.75,1.0,1.0,744.3644
0.2,0.75,1.0,1.0,747.64255
0.2,0.75,1.0,0.0,750.439
0.2,0.75,1.0,1.0,752.60915
0.2,0.75,1.0,1.0,755.64265
0.2,0.75,-1.0,0.0,758.4168
0.2,0.75,1.0,1.0,762.3711
0.2,0.75,1.0,0.0,766.10755
0.2,0.75,1.0,1.0,768.4365
0.2,0.75,1.0,0.0,773.418
0.2,0.75,1.0,1.0,778.6519
0.2,0.75,1.0,1.0,781.65625
0.8,0.2,1.0,0.0,784.4745
0.8,0.2,1.0,0.0,786.95555
0.8,0.2,1.0,1.0,789.81035
0.8,0.2,1.0,0.0,792.8335
0.8,0.2,1.0,0.0,795.3012
0.8,0.2,1.0,0.0,801.85315
0.8,0.2,1.0,0.0,805.22
0.8,0.2,1.0,1.0,808.1816
0.8,0.2,1.0,0.0,811.126
0.8,0.2,1.0,0.0,813.6122
0.8,0.2,1.0,0.0,815.8501
0.8,0.2,1.0,1.0,818.69535
0.8,0.2,1.0,0.0,821.7321
0.8,0.2,1.0,0.0,825.9187
0.8,0.2,1.0,0.0,829.8386
0.8,0.2,1.0,0.0,833.08185
0.8,0.2,1.0,0.0,835.8643
0.8,0.2,1.0,0.0,839.29
0.8,0.2,1.0,1.0,842.81345
0.8,0.2,1.0,0.0,847.91855
0.8,0.2,1.0,0.0,850.5395
0.8,0.2,-1.0,1.0,852.93995
0.8,0.2,-1.0,1.0,855.80805
0.8,0.2,-1.0,1.0,860.90025
0.8,0.2,-1.0,1.0,868.3865
0.8,0.2,1.0,1.0,871.4851
0.8,0.2,1.0,1.0,873.9174
0.8,0.2,-1.0,1.0,878.7363
0.8,0.2,-1.0,1.0,884.233
0.8,0.2,-1.0,1.0,886.76425
0.8,0.2,-1.0,1.0,890.72615
0.8,0.2,-1.0,0.0,893.25515
0.8,0.2,-1.0,0.0,897.84975
0.8,0.2,-1.0,0.0,901.3213
0.8,0.2,-1.0,1.0,904.001
0.8,0.2,-1.0,1.0,907.703
0.8,0.2,-1.0,1.0,910.59035
0.8,0.2,-1.0,1.0,914.56605
0.8,0.2,-1.0,1.0,917.0384
0.8,0.2,-1.0,1.0,920.6816
0.8,0.2,-1.0,1.0,923.17785
0.8,0.2,-1.0,0.0,926.36615
0.8,0.2,-1.0,1.0,930.05325
0.8,0.2,-1.0,0.0,932.4613
0.8,0.2,-1.0,1.0,935.3942
0.8,0.2,-1.0,1.0,939.7964
0.8,0.2,-1.0,1.0,942.039
0.8,0.2,-1.0,1.0,944.92635
0.8,0.2,-1.0,0.0,947.6605
0.8,0.2,-1.0,1.0,951.6916
0.8,0.2,-1.0,1.0,958.13605
0.8,0.2,-1.0,0.0,962.1248
0.8,0.2,-1.0,1.0,964.50635
0.8,0.2,-1.0,0.0,968.58395
0.8,0.2,-1.0,1.0,971.552
0.8,0.2,-1.0,1.0,974.0206
0.8,0.2,-1.0,1.0,977.9745
0.8,0.2,-1.0,1.0,980.79055
0.8,0.2,-1.0,1.0,983.29055
0.8,0.2,-1.0,1.0,987.68635
0.8,0.2,-1.0,1.0,990.449
0.8,0.2,-1.0,1.0,996.3869
0.8,0.2,-1.0,1.0,998.97335
0.8,0.2,-1.0,1.0,1002.7169
0.8,0.2,1.0,0.0,1009.73675
0.8,0.2,-1.0,1.0,1012.5102
0.8,0.2,1.0,0.0,1016.03995
0.8,0.2,-1.0,1.0,1020.16905
0.8,0.2,-1.0,1.0,1022.65205
0.8,0.2,-1.0,1.0,1025.3387
0.8,0.2,-1.0,1.0,1029.19225
0.8,0.2,-1.0,1.0,1031.6683
0.8,0.2,-1.0,1.0,1035.43315
0.8,0.2,-1.0,1.0,1038.3517
0.8,0.2,-1.0,0.0,1045.31145
0.8,0.2,-1.0,1.0,1047.96345
0.8,0.2,1.0,0.0,1053.68115
0.8,0.2,1.0,0.0,1057.13285
0.8,0.2,1.0,1.0,1059.6693
0.8,0.2,1.0,1.0,1062.73755
0.8,0.2,1.0,0.0,1066.6649
0.8,0.2,1.0,0.0,1072.6367
0.8,0.2,1.0,0.0,1079.30465
0.8,0.2,1.0,0.0,1082.6586
0.8,0.2,,,1089.54295
0.8,0.2,,,1097.6479
0.8,0.2,1.0,0.0,1105.75055
0.8,0.2,,,1109.72545
0.8,0.2,1.0,0.0,1117.8294
0.8,0.2,,,1122.74425
0.8,0.2,1.0,0.0,1130.8877
0.8,0.2,,,1135.46325
0.8,0.2,,,1143.56635
0.8,0.2,1.0,0.0,1151.6704
0.8,0.2,,,1154.4648
0.8,0.2,1.0,0.0,1162.56675
0.8,0.2,-1.0,1.0,1167.9543
0.8,0.2,1.0,0.0,1178.99175
0.8,0.2,1.0,0.0,1181.5908
0.8,0.2,1.0,1.0,1189.3669
0.8,0.2,1.0,0.0,1192.9741
0.8,0.2,1.0,0.0,1196.04375
0.8,0.2,1.0,0.0,1200.7821
0.8,0.2,1.0,0.0,1207.6045
0.8,0.2,1.0,1.0,1213.5734
0.8,0.2,1.0,0.0,1218.60185
0.8,0.2,1.0,0.0,1221.2601
0.8,0.2,1.0,0.0,1230.238
0.8,0.2,1.0,1.0,1236.6157
0.8,0.2,1.0,0.0,1244.4779
0.8,0.2,,,1246.9169
0.8,0.2,1.0,0.0,1255.01785
0.8,0.2,1.0,0.0,1258.04155
0.8,0.2,1.0,1.0,1261.65135
0.8,0.2,1.0,0.0,1270.4924
0.8,0.2,-1.0,1.0,1273.35725
0.8,0.2,-1.0,1.0,1276.23925
0.8,0.2,-1.0,0.0,1279.50875
0.8,0.2,-1.0,0.0,1282.92945
0.8,0.2,-1.0,1.0,1285.76995
0.8,0.2,-1.0,1.0,1289.28215
0.8,0.2,,,1295.6355
0.8,0.2,1.0,0.0,1303.73645
0.8,0.2,1.0,0.0,1306.2242
0.8,0.2,-1.0,0.0,1308.43565
0.8,0.2,,,1312.77785
0.8,0.2,,,1320.93075
0.8,0.2,1.0,0.0,1329.03265
0.8,0.2,,,1333.6063
0.8,0.2,1.0,0.0,1341.7083
0.8,0.2,1.0,0.0,1344.69925
0.8,0.2,,,1348.7071
0.8,0.2,1.0,0.0,1356.8102
