leftP,rightP,trial_response_side,trial_reward,cue_time
0.2,0.85,-1.0,0.0,425.4666
0.2,0.85,-1.0,0.0,428.44055
0.2,0.85,-1.0,0.0,431.2684
0.2,0.85,-1.0,1.0,434.2444
0.2,0.85,-1.0,0.0,437.066
0.2,0.85,-1.0,1.0,439.4206
0.2,0.85,-1.0,0.0,445.39725
0.2,0.85,-1.0,1.0,447.96525
0.2,0.85,-1.0,0.0,451.00205
0.2,0.85,-1.0,0.0,453.7147
0.2,0.85,-1.0,0.0,457.06615
0.2,0.85,-1.0,0.0,459.95225
0.2,0.85,-1.0,0.0,464.37415
0.2,0.85,-1.0,0.0,467.37205
0.2,0.85,-1.0,1.0,469.99545
0.2,0.85,-1.0,0.0,472.5267
0.2,0.85,-1.0,0.0,475.20615
0.2,0.85,-1.0,1.0,479.32705
0.2,0.85,-1.0,0.0,482.1968
0.2,0.85,-1.0,0.0,485.26145
0.2,0.85,-1.0,0.0,488.04285
0.2,0.85,-1.0,1.0,490.7676
0.2,0.85,-1.0,0.0,499.4363
0.2,0.85,-1.0,0.0,502.2442
0.2,0.85,-1.0,0.0,505.04195
0.2,0.85,-1.0,0.0,509.94155
0.2,0.85,-1.0,0.0,516.78905
0.2,0.85,-1.0,0.0,522.6712
0.2,0.85,-1.0,1.0,527.0762
0.2,0.85,-1.0,0.0,529.5122
0.2,0.85,-1.0,0.0,532.49295
0.2,0.85,-1.0,0.0,535.1789
0.2,0.85,-1.0,1.0,537.7876
0.2,0.85,-1.0,0.0,540.61815
0.2,0.85,-1.0,1.0,545.00885
0.2,0.85,,,552.447
0.2,0.85,-1.0,0.0,560.548
0.2,0.85,,,563.37645
0.2,0.85,-1.0,0.0,572.8565
0.2,0.85,-1.0,0.0,575.84885
0.2,0.85,-1.0,0.0,578.61135
0.2,0.85,-1.0,0.0,581.4626
0.2,0.85,,,584.68995
0.2,0.85,-1.0,0.0,592.79235
0.2,0.85,,,595.30075
0.2,0.85,-1.0,0.0,603.40275
0.2,0.85,,,606.76185
0.2,0.85,-1.0,0.0,614.86485
0.2,0.85,1.0,1.0,617.8399
0.2,0.85,-1.0,1.0,621.89095
0.2,0.85,-1.0,0.0,624.7001
0.2,0.85,-1.0,0.0,631.6762
0.2,0.85,-1.0,0.0,634.30315
0.2,0.85,-1.0,0.0,637.129
0.2,0.85,-1.0,0.0,639.75795
0.2,0.85,,,642.7678
0.2,0.85,,,650.86985
0.2,0.85,-1.0,0.0,658.97185
0.2,0.85,1.0,0.0,661.8451
0.2,0.85,1.0,1.0,665.8861
0.2,0.85,-1.0,1.0,668.96925
0.2,0.85,-1.0,0.0,672.3046
0.2,0.85,,,677.4924
0.2,0.85,-1.0,0.0,686.7854
0.2,0.85,-1.0,0.0,689.49085
0.2,0.85,,,692.15755
0.2,0.85,1.0,1.0,700.2596
0.2,0.85,-1.0,0.0,704.6243
0.2,0.85,-1.0,0.0,707.05825
0.2,0.85,-1.0,1.0,710.1259
0.2,0.85,-1.0,0.0,715.53245
0.2,0.85,,,718.94335
0.2,0.85,-1.0,0.0,727.04545
0.2,0.85,1.0,1.0,729.6544
0.2,0.85,,,733.66855
0.2,0.85,-1.0,0.0,741.77055
0.2,0.85,,,744.58025
0.2,0.85,-1.0,0.0,752.6833
0.2,0.85,1.0,0.0,755.6483
0.2,0.85,,,761.7474
0.2,0.85,,,769.85145
0.2,0.85,1.0,1.0,777.95895
0.2,0.85,,,781.0652
0.2,0.85,1.0,1.0,790.4039
0.2,0.85,1.0,1.0,798.61865
0.2,0.85,1.0,0.0,805.76385
0.2,0.85,-1.0,0.0,811.26095
0.2,0.85,,,815.78765
0.2,0.85,1.0,1.0,823.89025
0.2,0.85,-1.0,1.0,829.33385
0.2,0.85,,,832.9132
0.2,0.85,1.0,0.0,841.0168
0.2,0.85,1.0,1.0,844.33985
0.2,0.85,1.0,0.0,848.04775
0.2,0.85,,,851.9352
0.2,0.85,1.0,1.0,860.04125
0.2,0.85,1.0,1.0,863.44565
0.2,0.85,-1.0,0.0,870.79485
0.2,0.85,1.0,1.0,873.3215
0.2,0.85,-1.0,0.0,880.6382
0.2,0.85,,,890.8654
0.2,0.85,1.0,1.0,898.9686
0.2,0.85,-1.0,0.0,902.35305
0.2,0.85,-1.0,0.0,905.4914
0.2,0.85,1.0,1.0,913.1616
0.2,0.85,1.0,1.0,917.6992
0.2,0.85,1.0,1.0,924.66605
0.2,0.85,-1.0,1.0,929.50255
0.2,0.85,-1.0,0.0,931.9679
0.2,0.85,-1.0,0.0,934.96485
0.2,0.85,1.0,1.0,942.77365
0.2,0.85,-1.0,0.0,946.85325
0.2,0.85,1.0,1.0,952.65905
0.2,0.85,1.0,1.0,958.72585
0.2,0.85,,,965.7418
0.2,0.85,,,973.84485
0.2,0.85,1.0,1.0,981.95285
0.2,0.85,-1.0,1.0,988.12215
0.2,0.85,1.0,1.0,992.95215
0.2,0.85,1.0,1.0,998.4117
0.2,0.85,-1.0,0.0,1007.8743
0.2,0.85,1.0,1.0,1013.6671
0.2,0.85,1.0,1.0,1022.3111
0.2,0.85,1.0,0.0,1025.79565
0.75,0.2,-1.0,1.0,1031.6509
0.75,0.2,,,1038.89085
0.75,0.2,-1.0,0.0,1046.9969
0.75,0.2,,,1054.5875
0.75,0.2,,,1062.6902
0.75,0.2,,,1070.7942
0.75,0.2,,,1078.8964
0.75,0.2,,,1086.9993
0.75,0.2,,,1095.10205
0.75,0.2,1.0,0.0,1103.8483
0.75,0.2,-1.0,0.0,1107.78415
0.75,0.2,,,1111.0174
0.75,0.2,,,1119.1204
0.75,0.2,1.0,0.0,1127.22465
0.75,0.2,1.0,0.0,1134.05815
0.75,0.2,-1.0,0.0,1137.36795
0.75,0.2,,,1142.51795
0.75,0.2,1.0,0.0,1151.6433
0.75,0.2,1.0,0.0,1154.9415
0.75,0.2,-1.0,1.0,1160.65395
0.75,0.2,1.0,0.0,1164.33465
0.75,0.2,,,1172.1584
0.75,0.2,,,1180.26075
0.75,0.2,,,1188.36875
0.75,0.2,,,1196.4927
0.75,0.2,,,1204.6786
0.75,0.2,,,1212.77935
0.75,0.2,1.0,1.0,1223.43635
0.75,0.2,,,1227.71785
0.75,0.2,,,1235.81895
0.75,0.2,,,1243.9208
0.75,0.2,-1.0,1.0,1252.02415
0.75,0.2,,,1261.70145
0.75,0.2,1.0,0.0,1269.8031
0.75,0.2,,,1276.1648
0.75,0.2,,,1284.5727
0.75,0.2,,,1292.70415
0.75,0.2,-1.0,1.0,1300.81815
0.75,0.2,1.0,0.0,1303.9392
0.75,0.2,,,1312.13355
0.75,0.2,,,1320.24055
0.75,0.2,1.0,1.0,1328.34365
0.75,0.2,-1.0,1.0,1334.5262
0.75,0.2,,,1339.3651
0.75,0.2,,,1347.47065
0.75,0.2,-1.0,0.0,1355.5752
0.75,0.2,,,1358.85825
0.75,0.2,1.0,0.0,1366.96035
0.75,0.2,,,1370.01395
0.75,0.2,-1.0,1.0,1378.25905
0.75,0.2,-1.0,1.0,1381.122
0.75,0.2,1.0,0.0,1385.1289
0.75,0.2,-1.0,0.0,1388.8713
0.75,0.2,1.0,0.0,1393.86135
0.75,0.2,-1.0,1.0,1401.20045
0.75,0.2,1.0,0.0,1405.4803
0.75,0.2,1.0,1.0,1410.30275
0.75,0.2,,,1416.1449
0.75,0.2,1.0,0.0,1424.27485
0.75,0.2,,,1429.1925
0.75,0.2,,,1437.3032
0.75,0.2,,,1445.40525
0.75,0.2,-1.0,1.0,1453.50725
0.75,0.2,,,1458.29235
0.75,0.2,,,1466.3935
0.75,0.2,,,1474.49975
0.75,0.2,-1.0,1.0,1482.60215
0.75,0.2,1.0,0.0,1488.715
0.75,0.2,1.0,0.0,1492.5127
0.75,0.2,1.0,1.0,1497.5537
0.75,0.2,,,1501.3738
0.75,0.2,1.0,0.0,1509.47535
0.75,0.2,,,1516.6012
0.75,0.2,,,1524.7132
0.75,0.2,-1.0,1.0,1532.81475
0.75,0.2,,,1535.79975
0.75,0.2,-1.0,1.0,1543.9034
0.75,0.2,,,1548.72785
0.75,0.2,-1.0,1.0,1556.82885
0.75,0.2,,,1565.15425
0.75,0.2,-1.0,1.0,1573.2562
0.75,0.2,-1.0,1.0,1581.4779
0.75,0.2,,,1590.85205
0.75,0.2,,,1598.95505
0.75,0.2,,,1608.1402
0.75,0.2,,,1616.2438
0.75,0.2,-1.0,1.0,1624.3468
0.75,0.2,-1.0,1.0,1629.24575
0.75,0.2,1.0,0.0,1633.26985
0.75,0.2,1.0,1.0,1641.2707
0.75,0.2,,,1649.644
0.75,0.2,,,1657.7509
0.75,0.2,,,1665.853
0.75,0.2,,,1674.0842
0.75,0.2,1.0,0.0,1682.18725
0.75,0.2,,,1688.80535
0.75,0.2,,,1696.91235
0.75,0.2,,,1705.01395
0.75,0.2,,,1713.1169
0.75,0.2,-1.0,1.0,1721.2213
0.75,0.2,-1.0,0.0,1727.00265
0.75,0.2,-1.0,1.0,1733.05525
0.75,0.2,,,1738.19345
0.75,0.2,,,1746.296
0.75,0.2,,,1754.4
0.75,0.2,-1.0,1.0,1762.501
0.75,0.2,,,1768.272
0.75,0.2,1.0,0.0,1776.37535
0.75,0.2,,,1783.518
0.75,0.2,,,1791.62155
0.75,0.2,,,1799.7246
0.75,0.2,-1.0,1.0,1807.8266
0.75,0.2,,,1814.9185
0.75,0.2,,,1823.0218
0.75,0.2,,,1831.1258
0.75,0.2,-1.0,1.0,1839.2318
0.75,0.2,,,1846.1102
0.75,0.2,-1.0,1.0,1854.2124
0.75,0.2,1.0,0.0,1858.82245
0.75,0.2,-1.0,0.0,1863.25865
0.75,0.2,,,1868.1154
0.75,0.2,-1.0,1.0,1876.21965
0.75,0.2,,,1882.45075
0.75,0.2,,,1890.55375
0.75,0.2,,,1898.6585
0.75,0.2,,,1906.7655
0.75,0.2,,,1914.8665
0.75,0.2,,,1922.97055
0.75,0.2,-1.0,1.0,1931.07405
0.75,0.2,-1.0,1.0,1939.44505
0.75,0.2,,,1942.0649
0.75,0.2,,,1950.16745
0.75,0.2,-1.0,1.0,1958.26945
0.75,0.2,-1.0,0.0,1964.61005
0.75,0.2,-1.0,0.0,1967.9629
0.75,0.2,,,1970.7493
0.75,0.2,-1.0,1.0,1978.8514
0.75,0.2,-1.0,1.0,1988.4879
0.75,0.2,,,1993.3063
0.75,0.2,,,2001.4235
0.75,0.2,-1.0,1.0,2010.5515
0.75,0.2,,,2013.1648
0.75,0.2,,,2021.26635
0.75,0.2,,,2029.3674
0.75,0.2,,,2037.46995
0.75,0.2,1.0,1.0,2046.9502
0.75,0.2,,,2049.8703
0.75,0.2,,,2057.97335
0.75,0.2,,,2066.07485
0.75,0.2,,,2074.17835
0.75,0.2,,,2082.2795
0.75,0.2,,,2090.5187
0.75,0.2,-1.0,0.0,2098.62185
0.75,0.2,-1.0,0.0,2102.79815
0.75,0.2,1.0,1.0,2108.2604
0.75,0.2,1.0,0.0,2112.70305
0.75,0.2,,,2116.4879
0.75,0.2,-1.0,1.0,2124.59075
0.75,0.2,-1.0,0.0,2135.2816
0.75,0.2,-1.0,1.0,2138.30045
0.75,0.2,1.0,1.0,2145.2368
0.75,0.2,-1.0,1.0,2150.78235
0.75,0.2,,,2154.8559
0.75,0.2,,,2162.95755
0.75,0.2,,,2171.0605
0.75,0.2,1.0,0.0,2179.16405
0.75,0.2,,,2184.98625
0.75,0.2,,,2193.0893
0.75,0.2,-1.0,1.0,2201.19295
0.75,0.2,-1.0,1.0,2208.3448
0.75,0.2,1.0,0.0,2215.74765
0.75,0.2,-1.0,1.0,2219.39785
0.75,0.2,,,2226.17725
0.75,0.2,1.0,0.0,2234.27925
0.75,0.2,,,2239.7823
0.75,0.2,,,2247.8858
0.75,0.2,-1.0,1.0,2255.9891
0.75,0.2,,,2264.33795
0.75,0.2,1.0,0.0,2272.443
0.75,0.2,,,2276.2172
0.75,0.2,,,2285.0732
0.75,0.2,,,2293.17975
0.75,0.2,,,2301.2829
0.75,0.2,-1.0,1.0,2309.3859
0.75,0.2,-1.0,1.0,2317.45505
0.75,0.2,1.0,0.0,2320.8768
0.75,0.2,1.0,0.0,2328.37945
0.75,0.2,,,2331.40125
0.75,0.2,,,2339.5023
0.75,0.2,-1.0,1.0,2347.6058
0.75,0.2,-1.0,0.0,2350.3224
0.75,0.2,-1.0,1.0,2354.31865
0.75,0.2,1.0,0.0,2360.52535
0.75,0.2,,,2364.0434
0.75,0.2,,,2372.1443
0.75,0.2,1.0,0.0,2380.24705
0.75,0.2,-1.0,0.0,2383.79045
0.75,0.2,-1.0,1.0,2392.0162
0.75,0.2,,,2401.96425
0.75,0.2,,,2410.0697
0.75,0.2,-1.0,0.0,2418.17345
0.75,0.2,,,2427.3541
0.75,0.2,,,2435.45515
0.75,0.2,,,2444.58845
0.75,0.2,,,2452.6905
0.75,0.2,,,2460.7975
0.75,0.2,,,2468.90155
0.75,0.2,,,2477.0036
0.75,0.2,,,2485.13855
0.75,0.2,,,2493.24025
0.75,0.2,1.0,0.0,2501.789
0.75,0.2,-1.0,1.0,2511.2035
0.75,0.2,-1.0,1.0,2517.67905
0.75,0.2,,,2528.39365
0.75,0.2,1.0,0.0,2536.49475
0.75,0.2,1.0,0.0,2539.45265
0.75,0.2,-1.0,1.0,2548.274
0.75,0.2,-1.0,1.0,2550.94335
0.75,0.2,-1.0,1.0,2553.51205
0.75,0.2,1.0,0.0,2556.53105
0.75,0.2,-1.0,1.0,2560.18695
0.75,0.2,-1.0,1.0,2563.908
0.75,0.2,,,2567.55535
0.75,0.2,,,2575.6568
0.75,0.2,,,2583.7587
0.75,0.2,,,2592.95935
0.75,0.2,1.0,0.0,2601.06145
0.75,0.2,,,2604.33455
0.75,0.2,1.0,0.0,2612.4355
0.75,0.2,,,2621.2044
0.75,0.2,,,2629.30445
0.75,0.2,,,2637.4084
0.75,0.2,,,2645.53535
0.75,0.2,,,2653.6387
0.75,0.2,,,2661.7402
0.75,0.2,,,2669.84225
0.75,0.2,,,2677.9433
0.75,0.2,,,2686.0478
0.75,0.2,-1.0,1.0,2694.1538
0.75,0.2,1.0,0.0,2702.21445
0.75,0.2,-1.0,1.0,2709.3671
0.75,0.2,1.0,0.0,2712.78395
0.75,0.2,,,2715.34915
0.75,0.2,,,2723.4521
0.75,0.2,,,2731.5547
0.75,0.2,-1.0,0.0,2739.65665
0.75,0.2,,,2747.90395
0.75,0.2,,,2756.00795
0.75,0.2,1.0,0.0,2764.11005
0.75,0.2,,,2772.0944
0.75,0.2,,,2780.1984
0.75,0.2,,,2788.30155
0.75,0.2,,,2796.40415
0.75,0.2,,,2804.5084
0.75,0.2,,,2812.6124
0.75,0.2,1.0,0.0,2820.71355
0.75,0.2,-1.0,1.0,2823.30655
0.75,0.2,1.0,0.0,2831.4018
0.75,0.2,,,2838.2422
0.75,0.2,,,2846.3453
0.75,0.2,,,2854.4554
0.75,0.2,,,2862.55845
0.75,0.2,,,2870.66105
0.75,0.2,1.0,0.0,2878.764
0.75,0.2,,,2882.5418
