leftP,rightP,trial_response_side,trial_reward,cue_time
0.2,0.85,1.0,1.0,1803.2063
0.2,0.85,1.0,0.0,1811.5002
0.2,0.85,1.0,1.0,1815.35625
0.2,0.85,1.0,0.0,1819.8469
0.2,0.85,1.0,1.0,1827.88425
0.2,0.85,,,1830.42995
0.2,0.85,1.0,1.0,1838.53405
0.2,0.85,,,1843.7549
0.2,0.85,1.0,1.0,1851.8583
0.2,0.85,,,1857.44215
0.2,0.85,1.0,1.0,1865.54465
0.2,0.85,1.0,1.0,1870.0926
0.2,0.85,,,1872.75465
0.2,0.85,1.0,1.0,1880.85765
0.2,0.85,1.0,1.0,1888.9268
0.2,0.85,1.0,1.0,1891.67545
0.2,0.85,,,1895.29125
0.2,0.85,1.0,1.0,1903.39445
0.2,0.85,,,1906.50005
0.2,0.85,1.0,1.0,1914.60415
0.2,0.85,,,1922.3058
0.2,0.85,1.0,1.0,1930.41015
0.2,0.85,,,1933.5775
0.2,0.85,1.0,1.0,1941.68155
0.2,0.85,,,1947.62455
0.2,0.85,,,1955.7256
0.2,0.85,,,1963.8336
0.2,0.85,1.0,1.0,1971.93995
0.2,0.85,-1.0,1.0,1975.08135
0.2,0.85,1.0,1.0,1981.5016
0.2,0.85,,,1983.93005
0.2,0.85,1.0,1.0,1992.034
0.2,0.85,,,2000.3145
0.2,0.85,,,2008.4165
0.2,0.85,,,2016.5211
0.2,0.85,1.0,1.0,2024.62415
0.2,0.85,1.0,1.0,2033.11895
0.2,0.85,1.0,1.0,2036.77595
0.2,0.85,1.0,1.0,2044.0033
0.2,0.85,-1.0,0.0,2050.975
0.2,0.85,1.0,1.0,2055.93815
0.2,0.85,,,2059.8225
0.2,0.85,,,2067.92985
0.2,0.85,,,2076.0334
0.2,0.85,1.0,1.0,2084.13595
0.2,0.85,,,2090.19625
0.2,0.85,1.0,1.0,2098.3011
0.2,0.85,-1.0,1.0,2105.951
0.2,0.85,,,2109.7762
0.2,0.85,,,2118.89835
0.2,0.85,1.0,0.0,2127.00215
0.2,0.85,,,2134.38805
0.2,0.85,,,2142.48965
0.2,0.85,,,2150.59465
0.2,0.85,,,2158.6982
0.2,0.85,,,2166.8082
0.2,0.85,,,2174.91025
0.2,0.85,1.0,0.0,2183.0116
0.2,0.85,,,2189.42225
0.2,0.85,,,2197.5229
0.2,0.85,,,2205.6267
0.2,0.85,,,2213.7276
0.2,0.85,,,2221.83065
0.2,0.85,,,2229.93265
0.2,0.85,,,2238.0386
0.2,0.85,,,2246.1387
0.2,0.85,1.0,0.0,2254.24185
0.2,0.85,,,2260.4171
0.2,0.85,,,2268.52115
0.2,0.85,,,2276.6228
0.2,0.85,,,2284.72575
0.2,0.85,1.0,1.0,2292.82745
0.2,0.85,1.0,1.0,2296.52815
0.2,0.85,,,2303.64585
0.2,0.85,,,2311.75395
0.2,0.85,1.0,1.0,2319.85615
0.2,0.85,,,2328.3861
0.2,0.85,1.0,1.0,2336.4896
0.2,0.85,,,2339.4508
0.2,0.85,,,2347.55185
0.2,0.85,1.0,1.0,2355.6552
0.2,0.85,1.0,1.0,2358.31015
0.2,0.85,,,2361.1524
0.2,0.85,,,2370.42725
0.2,0.85,,,2378.5304
0.2,0.85,1.0,1.0,2386.6324
0.2,0.85,,,2395.8521
0.2,0.85,1.0,1.0,2403.95905
0.2,0.85,,,2411.4003
0.2,0.85,1.0,0.0,2419.50235
0.2,0.85,,,2430.0238
0.2,0.85,1.0,1.0,2438.12485
0.2,0.85,,,2444.92505
0.2,0.85,1.0,1.0,2453.03205
0.8,0.2,1.0,0.0,2459.757
0.8,0.2,,,2465.02635
0.8,0.2,,,2476.9283
0.8,0.2,1.0,0.0,2485.02895
0.8,0.2,1.0,0.0,2487.65985
0.8,0.2,,,2490.19195
0.8,0.2,,,2498.2956
0.8,0.2,,,2506.39995
0.8,0.2,1.0,0.0,2514.502
0.8,0.2,-1.0,1.0,2521.7293
0.8,0.2,-1.0,1.0,2526.6237
0.8,0.2,1.0,0.0,2535.1201
0.8,0.2,1.0,1.0,2538.4129
0.8,0.2,1.0,0.0,2541.5197
0.8,0.2,,,2547.39375
0.8,0.2,-1.0,0.0,2555.49775
0.8,0.2,,,2561.6916
0.8,0.2,,,2569.79355
0.8,0.2,1.0,0.0,2579.219
0.8,0.2,,,2581.9316
0.8,0.2,,,2590.03565
0.8,0.2,1.0,1.0,2598.13995
0.8,0.2,,,2604.76555
0.8,0.2,1.0,0.0,2612.90855
0.8,0.2,,,2615.4701
0.8,0.2,1.0,0.0,2623.5721
0.8,0.2,,,2626.4713
0.8,0.2,,,2634.57325
0.8,0.2,,,2642.678
0.8,0.2,,,2650.779
0.8,0.2,1.0,0.0,2658.8825
0.8,0.2,,,2667.76445
0.8,0.2,,,2675.86455
0.8,0.2,,,2683.9696
0.8,0.2,,,2692.0699
0.8,0.2,,,2700.17195
0.0,0.0,,,2708.274
