session,Stimulus_related_firing_P_value,Movement_related_firing_P_value,Reward_related_firing_P_value
AKED0420210802,4.028058021847199e-06,6.705705006536224e-08,1.2179428867949086e-06
AKED0420210802,0.4875771973727798,9.988956472068733e-06,0.0017769420239125181
AKED0420210802,5.245386392197118e-06,0.003795519053360656,0.9263699853575753
AKED0420210802,0.012778009756609183,0.9093956626653903,0.9927539530954469
AKED0420210802,2.371910084885624e-09,1.9316511948429718e-07,0.0001302741466399957
AKED0420210802,0.0067975713351067345,0.05982587572916044,0.02056760833486104
AKED0420210802,0.09841838965986383,0.02343048630373659,0.6519525444143925
AKED0420210802,0.005393991011319072,0.0001168778744518454,0.07294534357076558
AKED0420210802,0.3258347759167598,0.9760772050677385,0.39352724242514403
AKED0420210802,0.07327942779162805,0.0012637234765434729,0.8841724212510228
AKED0420210802,0.35772586977624465,0.0011286469375255787,0.00010439900340921094
AKED0420210802,0.004319370585448943,0.0032903501915833877,0.004281488167031007
AKED0420210802,5.7265410985632735e-05,0.00029556812392234614,0.6355194177811105
AKED0420210802,0.04458528905362561,0.16873535126795036,0.7549724196277835
AKED0420210802,0.1592578201871232,0.2812752604496145,0.19595411079871716
AKED0420210802,1.0,0.20499889352154932,0.5367863623358147
AKED0420210802,0.4585931657280239,0.9688347804972283,0.10574334890589465
AKED0420210802,0.4240968574961318,0.07790046458059138,0.23788455222840055
AKED0420210802,0.032670291861197805,0.9332132439566142,0.0019291032037843019
AKED0420210802,0.49114029663966763,0.4835949269468893,0.7684359599287344
AKED0420210802,0.513386245860206,0.9182833718715868,0.9297540428304873
AKED0420210802,0.2083722053426439,0.13466928303907932,0.9158530635264348
AKED0420210802,0.26594735319328877,0.18930781728577173,0.00819888129635639
AKED0420210802,0.002365699023993384,8.892367043809033e-05,0.03416074741956195
AKED0420210802,0.2161534702078003,0.3897442063345754,0.585605733287238
AKED0420210802,0.03849753028460921,0.17013215465241371,0.8306844667059602
AKED0420210802,0.0007835730255657355,6.347744462793226e-11,0.08045062098779336
AKED0420210802,1.0897314613520167e-05,0.0006166797274399886,0.9839853379327512
AKED0420210802,0.3800566937010671,0.019690308412389414,0.48680128492630803
AKED0420210802,3.1267288707541676e-05,1.0346638276344748e-15,0.10783753419497222
AKED0420210802,0.49454729656794805,0.0015621654898891483,1.1476867646392006e-06
AKED0420210802,0.49025568029864786,0.015900536133203264,0.08188328181759212
AKED0420210802,4.358898098332181e-09,0.6744355384021815,0.5838557470283309
AKED0420210802,0.5742495418201139,0.7954106376920369,0.01760180509693719
AKED0420210802,0.004331852497542603,0.6069028090919792,0.09731021162667253
AKED0420210802,0.05732186970978848,0.9713302809834534,0.20743864748901197
AKED0420210802,0.10123514322647975,0.05816861905209739,0.026219870141899054
AKED0420210802,0.06583933413574723,0.11343899696362103,0.148654551354512
AKED0420210802,0.6307828487916836,0.6630985384050989,0.7848786226331688
AKED0420210802,6.333502183645264e-05,3.1925471263241383e-09,0.9359952927870466
AKED0420210802,2.251022031725513e-05,4.855858914238365e-08,0.06970071095427831
AKED0420210802,0.969585465023609,0.0922553550850963,0.013598240478180834
AKED0420210802,0.7714917438695247,0.3799021799409822,0.9539962035310556
AKED0420210802,0.028611992385623626,0.01023505895841604,0.09290888342154024
AKED0420210802,2.562976824558734e-05,1.0538640283723764e-08,0.11951307292766633
AKED0420210802,1.1011918170091058e-05,7.428416793414502e-07,0.0037157972547704338
AKED0420210802,0.0029934658278446833,0.005308768363810217,0.6087445178182367
AKED0420210802,0.015456392769196477,0.0015356398979624018,0.07792438736507316
AKED0420210802,0.3535488383797474,0.31086811551179816,0.24817082594994677
AKED0420210802,0.25114668441892307,0.1360651628023395,0.8772000866389098
AKED0420210802,0.9286570054041854,0.4445551232074263,0.503624095695855
AKED0420210802,0.3447777484066359,0.27374498373417744,0.28018883581585596
AKED0420210802,0.1344233242627888,0.07070562221191659,0.5119232774763242
AKED0420210802,3.170552322484618e-08,1.3047944351057974e-08,0.021501132277374088
AKED0420210802,2.170911173506201e-09,0.8921446646076095,0.3826608664770722
AKED0420210802,0.0008108182674820528,0.5392264145428771,1.3999047766351112e-05
AKED0420210802,0.5425847543623605,0.17286201457768813,0.9821592203593507
AKED0420210802,0.8539572168064236,0.2795365760121047,0.027446172861945037
AKED0420210802,0.5305155849819407,0.4978632558752911,0.16190235897039018
AKED0420210802,0.00031523838411386807,1.6321796637381764e-10,0.005245823797700148
AKED0420210802,0.561792708264673,0.01341047155748503,0.9151153623387211
AKED0420210802,0.7686795837832776,0.6458314465847117,0.28918270019959535
AKED0420210802,0.10446165622330628,0.059059006095553486,0.025017090473992844
AKED0420210802,0.19073250562783517,0.21479731183843032,0.408474291582107
AKED0420210802,0.6031658476469955,2.240912994997146e-05,0.12788032852479803
AKED0420210802,0.3814840010612123,0.4134246851997875,0.3091099863281743
AKED0420210802,0.2855625072196196,0.9918581556779668,0.894701472672645
AKED0420210802,0.16627911498933323,0.5138496475434391,0.14939827203137968
AKED0420210802,0.6315608161163839,0.021925840241483873,0.15230281897559927
AKED0420210802,0.07461869869070094,0.9626058278642775,0.10874423346677575
AKED0420210802,0.307158712809276,0.41336004757296063,0.6160809219499335
AKED0420210802,0.7910829282410738,0.17493416420035257,0.7063469075441564
AKED0420210802,0.39680868001942515,0.5883418665736738,0.005602919490586155
AKED0420210802,0.04268374980375031,0.10349930442992505,0.24202029362186217
AKED0420210802,0.3231432894070221,0.31461453520515226,0.42448881804994243
AKED0420210802,0.2500023135702931,0.2563603619500162,0.04421879001539395
AKED0420210802,0.6389444617482244,0.0008561529581618269,0.5539162450094318
AKED0420210803,0.08023789011786336,2.2888488634038944e-06,0.3665671960319786
AKED0420210803,0.053765626686123225,0.21825155635972682,0.004413526877281039
AKED0420210803,0.034876835494870057,0.5945015111117362,0.31685939913611694
AKED0420210803,0.3337699957649395,4.7020357811094395e-11,0.5665870460724975
AKED0420210803,1.0833462888473829e-05,0.6767914649188227,0.0023287936214975943
AKED0420210803,0.6792388855665621,0.542712378242322,0.9640615270789786
AKED0420210803,0.027784562500049903,2.16243154522635e-10,1.5212621617129872e-06
AKED0420210803,0.25229433819591274,0.006938233000391004,0.8739330548310568
AKED0420210803,0.020542091841742924,7.557395514641413e-06,0.009225459926975741
AKED0420210803,0.0005263733206455864,0.003545608862856371,0.00018663372609285954
AKED0420210803,0.06964806218259695,0.00010800217656486164,7.815505199161675e-05
AKED0420210803,0.0126393420224799,0.006182690242076219,0.002908045399441766
AKED0420210803,0.1579923696975014,0.1579923696975014,
AKED0420210803,0.8992145567272721,0.027553817920973382,0.5155440116786306
AKED0420210803,0.5014123786526907,0.004749388891751735,0.13895947973793998
AKED0420210803,0.02104605451457181,0.5949999564666756,5.980309534809776e-07
AKED0420210803,0.1616541501274923,0.2511303168744107,0.14657697430071226
AKED0420210803,0.2880980772423405,0.10359686756660214,0.7951798756435802
AKED0420210803,3.0688234072772986e-08,2.4541222100677942e-20,1.0378417267710678e-08
AKED0420210803,0.256781341857367,0.04739418986487314,0.3110808427030157
AKED0420210803,0.4599309985789879,0.39760868313011133,0.22600404210527492
AKED0420210803,0.023946807321441464,0.0007258928498448946,0.006549926423197875
AKED0420210803,0.003001467779583419,1.237453724296557e-24,1.6093858062518758e-09
AKED0420210803,0.00582058041340012,0.7860620815539775,0.0444092303272297
AKED0420210803,1.6736819088674045e-14,2.58307219630437e-19,0.10730204145877065
AKED0420210803,0.1661230593314309,0.6359245608846923,0.013554528021002621
AKED0420210803,0.25820531448463346,4.225718314773468e-12,0.015524857361006904
AKED0420210803,0.8529952488538508,0.005989912341848159,0.5090166986584783
AKED0420210803,0.9999999999999996,0.7440777987205034,0.4193107530772826
AKED0420210803,0.3504495047953269,0.0003719963436670561,0.8416753669889596
AKED0420210803,0.48472444187609975,0.00018677772255078624,0.004987650808110973
AKED0420210803,2.967320263000271e-07,5.937475627296756e-12,0.01318664876505418
AKED0420210803,0.695582567776499,0.5529408016059317,0.3846344588504764
AKED0420210803,0.33958827672203673,0.00258330226607664,0.00833467813312705
AKED0420210803,0.7794268082502351,0.5731920832915642,0.2030428966534631
AKED0420210803,0.0006675075964298636,6.974153030447159e-07,0.028523340921341466
AKED0420210803,0.811212241921864,5.543885785540934e-35,2.3586937555563603e-07
AKED0420210803,0.3705786402739536,0.3894477189943586,0.9067902599487592
AKED0420210803,1.943217813951032e-06,1.7221205541713198e-17,0.0002653430437766532
AKED0420210803,2.1764422297669544e-05,0.138237836398021,0.055979230043588186
AKED0420210803,6.297496972999323e-06,0.47366006648923287,0.0002270095487035799
AKED0420210803,0.7769014956988697,0.6909927860463001,0.0033584615452170435
AKED0420210803,0.000948084525869667,0.004312747881198687,0.5708332403173169
AKED0420210803,8.934137227926818e-17,0.019396280162791556,2.3395316597812235e-06
AKED0420210803,0.006098160974154095,0.010535438818325922,2.402360558843018e-05
AKED0420210803,0.7977674586735012,0.07361470143144652,0.044674919976148426
AKED0420210803,0.7521582482597741,0.1527223835215541,0.739108304441462
AKED0420210803,0.47679826743772,0.8534105958688014,0.4993998857295233
AKED0420210803,0.5243970877725335,6.962456744063061e-05,0.10702083231001358
AKED0420210803,0.0746422574881174,0.0002926154321680432,0.04364990639895637
AKED0420210803,0.18559432009844024,0.002418973633999337,0.016060317871374727
AKED0420210803,0.052893306468016425,0.10499565267459599,0.006026164735908812
AKED0420210803,0.8488254899179603,0.03500948815604802,0.0032496206719256964
AKED0420210803,0.05556490547239257,0.3413329161735067,0.2948136507967636
AKED0420210803,0.6621127916184728,0.009212042216027505,0.28592244499744157
AKED0420210803,1.8683997475724792e-14,3.6694143507726835e-10,0.011772870724266358
AKED0420210803,0.011745665024310133,9.463263199335096e-06,0.8065928482155904
AKED0420210803,3.999542558082188e-10,1.5233539298325654e-05,0.41744810387923714
AKED0420210803,0.21014629861682366,0.21081817913292178,0.00024482231211938357
AKED0420210803,0.05495146341867149,5.367890695194692e-05,0.14283647950950595
AKED0420210803,0.9417622395744015,0.33339333985470454,0.4680826161135099
AKED0420210803,0.0219955263689298,5.843057427328376e-06,0.6955415553505826
AKED0420210803,0.1336202572676597,0.079237326004303,0.017130004701491022
AKED0420210803,0.030636729773417692,0.0055843094043025775,0.8522136586392955
AKED0420210803,0.9511698230202066,0.6345854457788798,0.5449168886437592
AKED0420210803,0.7812343874702001,0.8059654926174811,0.22048683930606472
AKED0420210803,0.5641385419845857,0.004475994271068062,8.04249032326658e-05
AKED0420210803,0.5338592762344246,0.34747991922696686,0.16130203404483423
AKED0420210803,0.1888349702490667,5.033637362164994e-07,0.05278500948191902
AKED0420210803,0.0028261428985016414,0.0012431126248509874,0.04550702209051014
AKED0420210803,0.17186763428822083,0.2918232878639452,0.09059326584293781
AKED0420210803,0.005636813883983906,4.3576441554671483e-07,0.043336147632753105
AKED0420210803,0.004542919617255128,0.9362291037952719,0.6838171345373696
AKED0420210803,0.1400808779654975,0.0068202497253916595,0.05785074103478166
AKED0420210803,0.5358228951639428,0.048836803712531525,0.0004604939272285778
AKED0420210803,0.00605155320232652,6.013233897182473e-05,0.00021106140485697126
AKED0420210803,0.27780948333670696,0.0001387230837587331,0.6196815954307834
AKED0420210803,0.4369937561321696,0.02899008039442018,0.02762714853804883
AKED0420210803,6.842567861040577e-10,3.302173573722081e-28,0.06187982222810919
AKED0420210803,0.6924936968169997,0.6502369511702034,0.3004528694873374
AKED0420210803,0.003185573101988939,0.026053857557953027,0.7407831909272744
AKED0420210803,0.8707074256979361,0.8169956467691425,0.09883416398112765
AKED0420210803,0.5459694656253262,0.004335354076507227,0.014211676236469111
AKED0420210803,0.028638741860233977,1.4549530718601472e-10,0.031936709469982935
AKED0420210803,0.7681645753361948,0.2666981538725094,0.01135631728711622
AKED0420210803,0.06642882611827564,0.0024860532570385846,0.002069475903800144
AKED0420210803,0.07936460873652774,0.0005959998217703884,0.006058952918990167
AKED0420210803,0.907430159678994,0.09938415387607524,0.10281454380729771
AKED0420210803,0.19603534208826645,0.6537084475790893,0.04496044955658545
AKED0420210803,0.13900566613535548,0.7147686047398594,0.39019438093200276
AKED0420210803,0.2562224891913172,0.19048247454976364,0.9434474298699252
AKED0420210803,0.05928978797683952,0.43435125311973255,0.08020832387032344
AKED0420210803,0.6134437504347996,0.6718444960623532,0.8854819622153667
AKED0420210803,0.6772686386072253,0.4023497782511858,0.36239202044805185
AKED0420210803,1.005384194613382e-06,4.551825531297251e-09,1.8847857610216657e-07
AKED0420210803,1.8800688577642582e-07,0.0036917271442910107,0.08910683332834823
AKED0420210803,0.7582775052135702,0.0030286560813808446,0.0009598421109486369
AKED0420210803,0.3212910414247664,0.02038883044001201,0.8108396539477297
AKED0420210803,0.0038600491725489638,0.03353971911052055,0.9278756608916858
AKED0420210803,0.0005345224567779675,0.11191070660935354,0.2028153901451325
AKED0420210803,0.037061294375293034,0.08097245248669058,0.3205286234861304
AKED0420210803,7.376389185766486e-05,0.012814429919997844,0.257822563267588
AKED0420210803,0.09620143178631402,0.8117034735721439,0.21671821417279247
AKED0420210803,0.10923547406301037,0.00167030027618352,0.13650876815038548
AKED0420210803,0.7294534256975207,0.0006223797806401425,0.17481996368132968
AKED0420210803,0.8683203265103123,0.4651446006169576,0.39756535765336554
AKED0420210803,0.359005777767452,0.038912779899941435,0.6124640595495023
AKED0420210803,0.7667010796596011,0.00030741192491902446,0.8737745580547386
AKED0420210803,0.001706432233355571,0.000196253975566463,0.463978708647786
AKED0420210803,0.012970965698966793,0.0004750795333326749,0.6427018546122083
AKED0420210803,0.1174222298300398,0.2575934476485118,0.6456593743056848
AKED0420210803,0.09190342084997605,0.010536303633480171,0.4932798329560636
AKED0420210803,0.6711046011852331,0.011663499898769124,0.3406154098930835
AKED0420210803,0.16990700910445078,0.02922487000903806,0.038736911292374665
AKED0420210804,1.3907482023287248e-06,0.00010677073129262931,0.9899150258341454
AKED0420210804,0.16056824116747792,0.9969736139785796,0.9951127229813479
AKED0420210804,1.0,0.7345843589298797,0.5737569780734187
AKED0420210804,0.010098531992416475,0.6269426455734666,0.7239319340399538
AKED0420210804,0.5617927082646734,0.032475405383561085,0.027591465636602162
AKED0420210804,0.25739579626231224,0.19490645995867006,9.89285730566441e-07
AKED0420210804,0.12881510868881318,0.03591910863318645,0.0015445321085569151
AKED0420210804,0.017812833297762627,0.011705954651427989,1.5558886654357722e-05
AKED0420210804,0.0017091794751663586,3.159910982724227e-05,0.016777048618139705
AKED0420210804,0.11252855911168047,0.503986303178182,0.07820784654855532
AKED0420210804,0.22423684562469304,0.9898294999433733,0.26691353997365785
AKED0420210804,0.21235882171605502,0.3448495248400558,0.033608804133025166
AKED0420210804,0.8468854809571525,0.6306201031958704,0.10690233506247515
AKED0420210804,0.2554595857884773,4.620579889862704e-05,0.6025093378196282
AKED0420210804,0.5459885572747927,0.014931236529317035,0.18075554948040007
AKED0420210804,0.012886860478094722,0.005657976422263778,0.024308506812781842
AKED0420210804,6.083436534213227e-06,0.12067994507840973,0.17624836528756316
AKED0420210804,0.24773313336069747,5.9576135055437774e-05,0.056156562359199615
AKED0420210804,0.5713990129554891,0.14699623062044131,0.367777004612342
AKED0420210804,0.5332579998712152,0.011044092922728217,0.002150792614711496
AKED0420210804,0.9501209326162299,0.8146943849539342,0.42467816789550106
AKED0420210804,0.6924936968169996,0.2126598502830055,0.0010391766283764162
AKED0420210804,0.6234792102741828,0.2624493174980812,0.5011881315728896
AKED0420210804,0.32178786206977117,0.645500306000453,0.12513425708212067
AKED0420210804,0.6213745632784926,0.002847128666158273,0.6971980076089801
AKED0420210804,0.7737191436045971,3.5487077718601345e-08,0.6599434474674468
AKED0420210804,0.7938401144936259,2.859214011543192e-11,0.001517091612530205
AKED0420210804,0.8787682533938603,0.15421394473105376,7.57126349545602e-05
AKED0420210804,0.7587600698833186,0.009135442452566263,0.7617646434013792
AKED0420210804,0.00011167870876631483,0.8415320267780663,0.14986970984080716
AKED0420210804,4.03183279727054e-05,0.02733311949303653,0.004140219500073584
AKED0420210804,0.05522929889891697,5.5257228638692366e-08,0.7540969045826247
AKED0420210804,0.2246307938986808,0.08744932053146437,0.014262176850801023
AKED0420210804,1.0,0.2589997723239327,0.2409745850075543
AKED0420210804,0.8055108649477477,0.47148922514225444,0.0010816700234402721
AKED0420210804,0.39424609050555837,0.10694734469049261,0.010707866014072765
AKED0420210804,0.4404171617092989,0.1365889949919551,0.42619936634595945
AKED0420210804,0.01758896349656035,0.002534687186610017,0.6046743425384224
AKED0420210804,0.6889850248568083,0.08591184089298455,0.5294516731663301
AKED0420210804,0.011515645483985652,0.0015761377376878748,0.003062390679243556
AKED0420210804,0.14752838627360398,0.30429538917704935,0.00019635615864757304
AKED0420210804,0.3671841545471468,0.057288318957838785,0.0014012894585567987
AKED0420210804,0.0008871907922894402,8.106850685414473e-18,0.4670586300106271
AKED0420210804,0.73493525202767,2.4739419238005648e-15,0.1145387726125644
AKED0420210804,0.17732282039390235,3.696288340077536e-08,0.1971606915373827
AKED0420210804,0.025875408655000813,0.00050935852451579,0.012677690419417631
AKED0420210804,0.005538985400731465,0.7760969939626206,0.7223700450664611
AKED0420210804,0.3562663788883421,0.024434511323067697,0.976437590681039
AKED0420210804,0.2681278050521987,0.7982833010416753,0.5286061809212101
AKED0420210804,0.47237546799531005,0.1684843316892234,0.1695923737280015
AKED0420210804,0.036662464611369544,0.1252030929333383,0.00043634332503239277
AKED0420210804,0.2575074521939016,0.05021746184500263,0.4270260256046182
AKED0420210804,0.8262783208674469,0.7204744815244352,0.37271592685957733
AKED0420210804,0.006130381213678963,0.6209048703123141,0.7124513373854684
AKED0420210804,0.967679162220577,0.15221895584381628,0.004317198379163296
AKED0420210804,0.09232561166335485,0.008989624490885976,0.6762154728072574
AKED0420210804,0.6488482701866152,0.008025153849589085,0.6805614439303651
AKED0420210804,0.5870737724468453,0.9739656709861315,0.0008521968011153422
AKED0420210804,0.8951476003144385,0.4441081910589568,0.17414024105819392
AKED0420210804,0.20185312896670982,0.009668012634723496,0.02105242325121381
AKED0420210804,1.0,0.519794975694531,0.443546689123819
AKED0420210804,0.6562318183397755,0.41271616415609425,0.7863583933747887
AKED0420210804,0.002940882056232277,0.17057506090175023,0.033079590338844986
AKED0420210804,0.006832009999573933,0.01700209137478337,0.0016335146960380657
AKED0420210804,1.1895077053145354e-05,0.03314545097221522,0.02853878310936535
AKED0420210804,0.5654417178607651,0.04642861052850252,8.185904138981066e-11
AKED0420210804,0.2526865142152156,0.8658674072962231,0.9840769128837988
AKED0420210804,0.5962946788389196,0.617746626938465,0.6910431350854578
AKED0420210804,0.023768014847277204,0.6650843911561775,0.0776780760840519
AKED0420210804,0.8437881608066268,0.4328106495995011,0.920629549785413
AKED0420210804,0.9341454332597425,2.347339634208311e-05,0.4964815855634951
AKED0420210804,0.40606154387126314,0.15097524142876695,0.24904472198171146
AKED0420210804,0.1749243711219579,0.09713567088079056,0.8271371421378975
AKED0420210804,0.7116692657184387,0.00014697337394559297,0.8620606308640436
AKED0420210804,0.2982639420355554,0.2923699170854175,0.42613261963263493
AKED0420210804,0.1652847594405905,0.9116393943781671,0.8070269669035248
AKED0420210804,0.6223470614397867,3.641273064846652e-05,0.07136794611224381
AKED0420210804,0.44494300906601314,0.018320962712943794,0.018462288973735436
AKED0420210804,0.11541040555202442,0.059449806230605806,0.005621556481848681
AKED0420210804,0.23985997133002923,0.00655879889479131,0.009918290225818404
AKED0420210804,0.922644877489745,0.8401469767157482,0.0070880429282788844
AKED0420210804,0.0006979910353444706,0.9874191064349286,0.14103828293315257
AKED0420210804,0.08537636675209377,0.00031270099036711667,0.47368677830279793
AKED0420210804,0.0018368550506253037,0.6741509654155823,0.12745034560699153
AKED0420210804,0.5706427170620336,0.001751413248193927,4.027663115870416e-06
AKED0420210804,0.4603164474114948,0.5918509659335552,0.43580220536492875
AKED0420210804,0.9999999999999999,0.34640849044730704,0.0017846443364822292
AKED0420210804,0.02085043524940161,0.48735998470853203,0.8418446290732797
AKED0420210804,1.1844089405391673e-06,0.05369575686719693,0.0003573766424371724
AKED0420210804,0.43102985988173104,0.20881534148105663,0.43511473771551445
AKED0420210804,0.0007707965129831732,3.446906343151327e-10,5.051217358987353e-07
AKED0420210804,0.2625607749862561,0.0066530976724151316,0.4406027220118135
AKED0420210804,0.8723199100809912,0.053066963177150615,0.9574627777212209
AKED0420210804,1.141917731120813e-08,0.6280563224076467,2.6371540542326987e-09
AKED0420210804,0.6813524958334118,9.958359057855645e-08,0.9689237743436481
AKED0420210805,0.6412229467968557,0.31289486087993323,1.0566552361504154e-12
AKED0420210805,0.004276687828483316,0.8167264041910451,0.4043884056245489
AKED0420210805,0.049198253556026,0.4556770042512527,0.0004039415399218951
AKED0420210805,0.026221089272305518,4.331746705028973e-05,8.990481328509388e-06
AKED0420210805,0.019978854329948066,2.8000096404269503e-09,5.976097928793412e-07
AKED0420210805,0.290358949614797,1.0515000193438198e-06,0.4258958765659472
AKED0420210805,0.5041582022878346,0.004984566466379767,0.858547289384181
AKED0420210805,0.16738422704406475,5.920303932705964e-08,8.560198915099397e-09
AKED0420210805,0.09987752027481189,0.003733131391101765,0.05966509462438418
AKED0420210805,0.13213484995893143,1.8746593386561116e-08,0.18686792195197677
AKED0420210805,5.221028444752222e-10,0.6966156345580132,9.980429223857224e-06
AKED0420210805,0.00042177325737170724,0.128980507160122,0.0002921849705057423
AKED0420210805,3.792360494797243e-05,8.782668515587902e-06,0.024542848708947403
AKED0420210805,0.8260468077358581,6.660446479372766e-23,7.097042357718365e-13
AKED0420210805,0.49403795552304464,8.31173777510713e-08,0.7135010315571623
AKED0420210805,0.027972436419477772,0.00014852204608370643,0.0009246164165197937
AKED0420210805,0.08325752502816786,1.2556258358431525e-11,0.0008391978616159544
AKED0420210805,0.5288860007979954,3.6396657723152975e-07,1.0075042573435364e-06
AKED0420210805,0.002000011282576653,3.224847219133872e-25,0.0003893502512614136
AKED0420210805,0.3504279824310349,6.519556124846055e-12,7.615081511514608e-19
AKED0420210805,0.9999999999999996,0.00010126601057473936,0.060893868024649175
AKED0420210805,0.04512903238042654,0.05470777320738751,1.0515300383694e-05
AKED0420210805,0.004331852497542618,4.824434583804171e-07,8.180977441324796e-13
AKED0420210805,0.5824170635877453,3.170215110205374e-09,1.1518222395243785e-11
AKED0420210805,0.05522929889891686,1.1081849273499556e-07,0.03521437900438384
AKED0420210805,2.084864211966826e-10,0.004147977098968192,0.3392061379381982
AKED0420210805,0.7336793203209377,7.352702235544997e-09,0.48892430417873356
AKED0420210805,0.004008403731180067,7.791153929406787e-43,0.011375284706109452
AKED0420210805,0.47213875394856775,6.199661206199165e-05,0.35601427842220745
AKED0420210805,0.29135742151495936,1.1121267019261928e-05,0.0028586018483366658
AKED0420210805,0.656231818339776,1.0556905611150048e-08,5.6307085512210324e-05
AKED0420210805,0.0005547371380211186,0.15244826088882035,0.3247007983161301
AKED0420210805,0.3113203008371729,0.16850108915032214,0.03701369382981727
AKED0420210805,0.013146551081807343,1.3294500830826833e-09,2.1200399849307142e-13
AKED0420210805,0.20118331573495885,5.791785201772084e-06,3.918748396646388e-09
AKED0420210805,0.009672632020546362,9.178242606394156e-23,0.003259033507285774
AKED0420210805,0.011936921997451671,1.7520853805594694e-05,0.17884792887932777
AKED0420210805,0.11698975283104218,4.693349190209552e-13,1.0746017674342664e-06
AKED0420210805,3.5084452081888907e-06,2.0343771507622916e-05,0.6316613425195297
AKED0420210805,0.08397854944179492,0.5742690250370968,0.22537214226210378
AKED0420210805,0.7739064538761283,7.593579854051415e-07,0.04400725495144768
AKED0420210805,0.016322355679560564,2.9627275167623857e-07,0.0015708100368111255
AKED0420210805,0.001377284370663636,1.7168164050538618e-07,0.10954985548103069
AKED0420210805,0.5173372633674616,1.6972663166480626e-07,0.000399671070975351
AKED0420210805,0.1088474405781702,0.05380036913156188,0.011576444863504854
AKED0420210805,0.618693589287516,2.4326420455257655e-14,6.306638117056333e-08
AKED0420210805,0.008565129478121419,0.019625536864243565,0.020227982848273002
AKED0420210805,2.67275929592679e-06,0.00038187170818044396,0.1569804123946359
AKED0420210805,0.6271809705919431,0.4024820537393574,0.08895871353794294
AKED0420210805,0.370929944322979,0.25214293667677823,0.7426066018076873
AKED0420210805,0.03542791234775589,0.04389281611407182,0.0020972683877591505
AKED0420210805,0.4299580066199121,0.15438450320463304,0.006215872081841092
AKED0420210805,0.4878046711197207,3.9397818760349804e-10,0.2880218882170824
AKED0420210805,0.10122239058404392,0.0008950614882766386,0.15312559409836957
AKED0420210805,0.24791144643737273,6.920570796138144e-05,0.05396199617229836
AKED0420210805,0.3952811858549977,3.1988384313079e-05,0.005905904581667924
AKED0420210805,0.6419826241700403,0.08078814560167702,0.005636894355837936
AKED0420210805,0.20696612629121036,0.03357105312649608,0.008949048470903597
AKED0420210805,0.14494498895912555,0.032218447738510105,0.0010099357584813734
AKED0420210805,0.5654417178607646,6.11751328387777e-07,9.387024591306074e-10
AKED0420210805,0.5886734574087618,0.002532837558017502,0.0029867303765787902
AKED0420210805,0.07502030391176026,3.0834581678673574e-05,1.1475286671630654e-12
AKED0420210805,0.5094122301548207,5.744329507174257e-06,2.99164856576017e-05
AKED0420210805,0.4281221623483549,0.015865834854683254,0.004340095205674926
AKED0420210805,0.3847973467749589,5.1361442950850865e-08,9.935884560002921e-05
AKED0420210805,0.6536275916499006,3.788851866033999e-09,3.571632020223148e-05
AKED0420210805,0.005712211249609338,2.6260061365042097e-07,0.40431199968015474
AKED0420210805,0.5020092988028853,0.7094041700373497,5.1437581478494616e-05
AKED0420210805,0.68451040352609,0.4405198436530554,0.012116172896260706
AKED0420210805,0.05928978797684005,0.2980062540153303,0.08192649176531051
AKED0420210805,0.8145633118628662,0.9760571523227768,0.06419777271593953
AKED0420210805,0.10905831930552423,2.1661319176184665e-09,0.0001210993306664038
AKED0420210805,1.0,1.0854670872094115e-11,1.0377673038019061e-08
AKED0420210805,0.1766351397039767,0.3283987191696909,5.525572248556074e-05
AKED0420210805,0.48219380718470306,0.21572233375505623,0.9849149094741342
AKED0420210805,0.22821498297096965,0.9225869331014143,0.19074611216584547
AKED0420210805,0.9999999999999993,2.1049744487818327e-10,0.00025144841762475437
AKED0420210805,0.12220617194012429,0.05936432337732478,0.0004730280812339642
AKED0420210805,0.31554789925381865,0.0003558333936288095,4.8523171503431003e-08
AKED0420210805,0.016171327045614997,4.86906953321053e-06,0.2000531640094576
AKED0420210805,0.4389804002804827,2.3927958479265786e-07,0.000646089060011241
AKED0420210805,0.7163061809623547,0.23236149744383316,0.02999586106414769
AKED0420210805,0.09888729284661013,6.469656867846316e-05,0.6896081016011659
AKED0420210805,9.369938608446626e-06,0.32104761805362925,0.3380862386519383
AKED0420210806,,,
AKED0420210806,0.7920802893855272,0.015160429795592992,0.8417506613342336
AKED0420210806,0.5706427170620341,0.007952113064851255,0.17539933078275172
AKED0420210806,0.5230968141753555,0.00038372468648312225,0.34674955232661064
AKED0420210806,0.5768899599629421,2.209875981468693e-05,0.03672921760681382
AKED0420210806,0.1297489723336357,0.3387663844381098,0.1289250290198124
AKED0420210806,0.029922927530405343,0.534508292995731,0.0069918122410609716
AKED0420210806,0.04468505400143744,7.51906968829872e-14,0.0009090179742485539
AKED0420210806,0.005445973437056291,0.0040670783710774665,0.08330291784744724
AKED0420210806,0.5946578961410502,0.00026837445514219405,0.3060971400952628
AKED0420210806,1.2913821912111282e-06,1.3146676951872683e-06,0.27028854398534097
AKED0420210806,0.5502717137644144,0.5891918800504021,0.15381080452320295
AKED0420210806,0.25678134185736656,0.2396941483781122,0.2950341337995622
AKED0420210806,0.028636062692931338,0.22030832425840008,0.004085639012877773
AKED0420210806,0.001874823049765768,3.426979974256709e-06,0.00042645999747335594
