session,background_firing_pearson_r,background_firing_p_values,response_firing_pearson_r,response_firing_p_values,cell
AKED0420210802,0.27771680104127694,1.3168928371706119e-08,0.3829461408687152,1.3558432297034614e-15,pfc_20
AKED0420210802,-0.424162407631205,4.0683972461795762e-19,-0.45006025804440136,1.362718135368821e-21,pfc_21
AKED0420210802,-0.29437964053005594,1.5380307062855006e-09,-0.36630766449135144,2.63050897277534e-14,pfc_22
AKED0420210802,0.14176441864023212,0.004255332084469705,0.27551677869326335,1.7303956595537344e-08,pfc_23
AKED0420210802,0.021383908153407707,0.6678782457330946,0.017572065683266424,0.7244144177150527,pfc_24
AKED0420210802,-0.06982025240126209,0.1607735799215877,0.04072887409790631,0.4136663821064708,pfc_25
AKED0420210802,0.24121287865521207,9.013892833166161e-07,0.28134378581727704,8.351076389410577e-09,pfc_26
AKED0420210802,-0.3895877568645755,3.9556668422964433e-16,-0.43111590391372223,9.238787367644476e-20,pfc_27
AKED0420210802,-0.19742548925799813,6.326987210826173e-05,-0.2708763435063669,3.0540480502796734e-08,pfc_28
AKED0420210802,0.13183297402117822,0.007895853551918804,0.238302839591494,1.2284649584722972e-06,pfc_29
AKED0420210802,0.13723483940976228,0.005668563100535179,0.18731188627654777,0.000149716630952649,pfc_30
AKED0420210802,-0.20198155254204608,4.230546484414354e-05,-0.23048025284469587,2.769096886715556e-06,pfc_31
AKED0420210802,-0.005758413583810839,0.9080261412897573,0.08082019797234957,0.10435324622191,pfc_32
AKED0420210802,0.21589401110000875,1.1697437916834615e-05,0.24622437987373946,5.240104829934673e-07,pfc_33
AKED0420210802,-0.008335484921204027,0.8671868576485517,-0.018793203407024194,0.7061213892690111,pfc_34
AKED0420210802,-0.3793866154921733,2.5939743382160733e-15,-0.4363038649000992,2.988793615701952e-20,pfc_35
AKED0420210802,-0.3692972132577439,1.563420720027568e-14,-0.418838202737711,1.237087475016965e-18,pfc_36
AKED0420210802,-0.06675708265809936,0.1799840742615043,-0.07884504988852277,0.11312798210761998,pfc_37
AKED0420210802,0.10485502628978965,0.034904667705370894,0.18156485375108689,0.00023952831754796012,pfc_38
AKED0420210802,0.24001118192228932,1.0248047669528287e-06,0.3209200970014544,3.7360807697413275e-11,pfc_39
AKED0420210802,0.017751227431340194,0.7217203899722444,0.07219539744890396,0.14697298984125284,pfc_40
AKED0420210802,0.11809304569374822,0.01742778839975696,0.23432902567432068,1.86296242075509e-06,pfc_41
AKED0420210802,-0.09844784008519986,0.04771331494831593,-0.10355537365036055,0.03723536852821329,pfc_42
AKED0420210802,0.03693636662324543,0.45852033246389146,0.12058246870754688,0.015180646350106946,pfc_43
AKED0420210802,-0.01482898274012165,0.7660683976829304,-0.009295193846977077,0.8520620706119255,pfc_44
AKED0420210802,-0.029323428113384988,0.5562469285132186,-0.01052588361519272,0.832746467279869,pfc_45
AKED0420210802,-0.2474321721575104,4.5898610645933646e-07,-0.31040544289091015,1.7039464815073455e-10,pfc_46
AKED0420210802,-0.054482878628460095,0.27401177890934025,-0.07253792643099091,0.14505956358773786,pfc_47
AKED0420210802,0.1030692783433219,0.0381403801563902,0.1878920782357342,0.00014266803117155298,pfc_48
AKED0420210802,-0.18032204784733213,0.0002646611091379885,-0.30205946713319504,5.449449900358597e-10,pfc_49
AKED0420210802,-0.008704022210533862,0.8613727522168502,0.13007046992839605,0.008775742590663226,pfc_50
AKED0420210802,0.058814967963905646,0.23760566669506367,0.1951165961111706,7.731871280751613e-05,pfc_51
AKED0420210802,-0.16652532937952966,0.0007670463844296286,-0.052089246396585825,0.2956783648489886,pfc_52
AKED0420210802,-0.3833013527893203,1.2702910965536004e-15,-0.4329270568188713,6.244079557475526e-20,pfc_53
AKED0420210802,0.08717127706868713,0.07973895853585744,0.13584733793587825,0.006178982435519829,pfc_54
AKED0420210802,0.027253367488087203,0.5844681627128596,0.042945573619310395,0.38869331502852045,pfc_55
AKED0420210802,0.4782547723971506,1.5423449264975638e-24,0.5717246761186068,1.591124621950723e-36,pfc_56
AKED0420210802,-0.37174904946189447,1.0162389980013903e-14,-0.41947971011817564,1.083080175613335e-18,pfc_57
AKED0420210802,0.10573919782491113,0.03339098985919029,0.1415500174913905,0.004314277251275325,pfc_58
AKED0420210802,0.07467583801589694,0.13354377433146603,-0.010767139371669203,0.8289713540709284,pfc_59
AKED0420210802,0.05422874525756066,0.2762594525118841,0.054224689801052176,0.2762954220945131,pfc_60
AKED0420210802,0.5809744783195909,6.274745421970616e-38,0.6659020272510477,3.1420740057471273e-53,pfc_61
AKED0420210802,-0.125537423729705,0.011452041423658176,-0.19496801935779884,7.831669271240885e-05,pfc_62
AKED0420210802,-0.039090689861993294,0.43271547675240274,-0.09489492892895197,0.056374553821863654,pfc_63
AKED0420210802,-0.014038148467774295,0.7782096151995823,-0.02306246627137766,0.6435434189570501,pfc_64
AKED0420210802,0.08990181802693724,0.07071420854959456,0.1259535600612351,0.011179316929391208,pfc_65
AKED0420210802,-0.15373476768773148,0.0019172846109355639,-0.22884628134825652,3.269818471234536e-06,pfc_66
AKED0420210802,0.1579886268479181,0.0014242663299933343,0.2656347649957178,5.7283967429132135e-08,pfc_67
AKED0420210802,0.023399835777947756,0.6386969893521992,0.00860292882950759,0.8629668872019288,pfc_68
AKED0420210802,-0.21056936484876032,1.932703377046302e-05,-0.2405862321217217,9.638504413724752e-07,pfc_69
AKED0420210802,-0.003213304890197653,0.948598535611768,0.10156453156855699,0.0410608836088465,pfc_70
AKED0420210802,-0.3196084078877515,4.5294398529240585e-11,-0.4079984243301841,1.1208300039659126e-17,pfc_71
AKED0420210802,0.20153993751206994,4.400599795375643e-05,0.3085415395969209,2.216156439785171e-10,pfc_72
AKED0420210802,-0.07289834891710034,0.14306676881516223,-0.09454283718607832,0.057299760203337866,pfc_73
AKED0420210802,-0.07082757292362207,0.15480598524555778,-0.050445462672049565,0.3112023053960785,pfc_74
AKED0420210802,-0.31441336587593616,9.622544946973472e-11,-0.3836166018143766,1.1988165796349383e-15,pfc_75
AKED0420210802,-0.18558577953807304,0.0001726667186873258,-0.2953477680973191,1.3517339404512297e-09,pfc_76
AKED0420210802,0.28231536101704624,7.383605127921689e-09,0.35589480552024144,1.5449916044009795e-13,pfc_77
AKED0420210802,0.0715749029161177,0.1504880622236362,0.1271452215382276,0.010429861655534927,pfc_78
AKED0420210802,0.1938706847320956,8.607201126899089e-05,0.15176149501638272,0.002195270645513453,pfc_79
AKED0420210802,-0.16666757691628092,0.0007589841259763851,-0.14728749947800152,0.0029667467849957903,pfc_80
AKED0420210802,0.05817966655803173,0.2427204169762679,0.13230548355810093,0.007673759378959022,str_0
AKED0420210802,0.044858156502042786,0.36789887120354636,0.09265432328274203,0.06247942362877522,str_1
AKED0420210802,0.14792770815512685,0.002843014792424472,0.26843094283596625,4.102437220716224e-08,str_2
AKED0420210802,-0.43724792158329845,2.4288383284402795e-20,-0.5052843115578469,1.2451270079684932e-27,str_3
AKED0420210802,-0.6092582187592377,1.6342167072697014e-42,-0.6522614858290996,1.9429970419519338e-50,str_4
AKED0420210802,0.609510015920771,1.4805172440929292e-42,0.7063541947508161,1.8939210591039202e-62,str_5
AKED0420210802,0.5973024491881277,1.6094956976128255e-40,0.7186344537747231,1.4423789374993862e-65,str_6
AKED0420210802,-0.4342097433942028,4.724415127442379e-20,-0.48454595860314553,3.1092102677462316e-25,str_7
AKED0420210802,-0.021959901738879635,0.6594868902143982,-0.0336413819443646,0.49960058993506984,str_8
AKED0420210802,0.2441844109672694,6.544084441828112e-07,0.3392706678204874,2.287240237753746e-12,str_9
AKED0420210802,0.4918096722210186,4.693477916943815e-26,0.6146498359673765,1.9334050097210742e-43,str_10
AKED0420210802,-0.24385824118714128,6.779551111547271e-07,-0.30981566408914196,1.8520826520904925e-10,str_11
AKED0420210802,-0.36235674582469296,5.1889648535404264e-14,-0.4035847696982693,2.6877667239249192e-17,str_12
AKED0420210802,-0.16143625621161994,0.001113296590419372,-0.1880871987119938,0.00014036838090886005,str_13
AKED0420210802,0.22557060061134776,4.54612519556837e-06,0.28435395168133176,5.693728456466251e-09,str_14
AKED0420210802,-0.04626674327276177,0.3530343108220657,-0.06345396418871657,0.20254862065370227,str_15
AKED0420210802,0.5664660834015806,9.55728796490802e-36,0.6504574769993439,4.434828720993998e-50,str_16
AKED0420210802,0.012655751250787764,0.7995611912380342,0.15892173042488067,0.0013330465946752123,str_17
AKED0420210802,-0.09101634018999649,0.06727885310565636,-0.14187028921607694,0.0042264943779019605,str_18
AKED0420210802,0.18134394209097776,0.0002438261045307863,0.19669168331375497,6.745027729560889e-05,str_19
AKED0420210802,0.030768530674002318,0.5369464625771088,0.13292237032660786,0.00739220549822869,str_20
AKED0420210802,-0.0993193373020699,0.04576800340047532,-0.10406945927130952,0.03629812655093949,str_21
AKED0420210802,-0.1095659412757098,0.027468233501681087,-0.11569426813511852,0.019862698414583345,str_22
AKED0420210802,0.06157993540424199,0.21622974496105196,0.015933158866796467,0.7492125400274419,str_23
AKED0420210802,0.18913832218278753,0.00012856687130797885,0.3475327307448367,6.113577758574736e-13,str_24
AKED0420210802,-0.12904309139316156,0.00932798007475594,-0.16983985612494723,0.0005983400874136855,str_25
AKED0420210802,-0.08460153424769706,0.08906318305154459,-0.04441027341967793,0.37270549869123104,str_26
AKED0420210802,-0.12653059864563915,0.010810655295169284,-0.10660244197860277,0.03196748195368955,str_27
AKED0420210802,-0.11260936350383187,0.02342515513917854,-0.13225019267826532,0.007699456412077579,str_28
AKED0420210802,-0.053476981582719005,0.2829815738328457,-0.09755621500355613,0.049774738297289206,str_29
AKED0420210802,-0.6363483976720024,2.3327031095855986e-47,-0.6641218399036795,7.41053090214441e-53,str_30
AKED0420210802,0.022230779973084737,0.6555552334977446,-0.012603506912711638,0.8003711669409636,str_31
AKED0420210802,-0.1839268020913811,0.0001977964973316827,-0.2751105712589472,1.8194002135471218e-08,str_32
AKED0420210802,-0.07149031570488915,0.1509721492438162,-0.09588870851473116,0.053829784991633364,str_33
AKED0420210802,-0.29004856417518987,2.7243253923777023e-09,-0.346756248974653,6.932207685250391e-13,str_34
AKED0420210802,0.42112160158224254,7.696891168599401e-19,0.56194463148493,4.3526283163124067e-35,str_35
AKED0420210802,-0.26442595951200476,6.609986582329026e-08,-0.32010444280238326,4.2117922112798634e-11,str_36
AKED0420210802,-0.4342844624976045,4.6481126998031366e-20,-0.605419657224443,7.28648426087637e-42,str_37
AKED0420210802,0.6317484097775159,1.677400134110892e-46,0.7054778218310281,3.116888221147969e-62,str_38
AKED0420210802,-0.40467113969277113,2.1697940259541756e-17,-0.4924828916964877,3.929973907143522e-26,str_39
AKED0420210802,-0.48840984213751104,1.1436290874803477e-25,-0.5438403250743917,1.5012837258097142e-32,str_40
AKED0420210802,-0.2163104853142696,1.1240925514746489e-05,-0.2820544935844899,7.632141967581603e-09,str_41
AKED0420210802,-0.03008928408939146,0.545976423319734,0.02601409259426174,0.6016746823429888,str_42
AKED0420210802,-0.12176167240556511,0.014207955312916945,-0.09862920406595548,0.04730287572427669,str_43
AKED0420210802,-0.2605405436917687,1.0421622652538441e-07,-0.28900115575153673,3.123771384222895e-09,str_44
AKED0420210802,-0.13457807891674434,0.006681616476210906,-0.11052592047109969,0.026132640737221016,str_45
AKED0420210802,0.11685705402644951,0.018647727550159327,0.27468768582051173,1.916759566231907e-08,str_46
AKED0420210802,-0.1119113969699676,0.024303838759650188,-0.07796068432244047,0.11723999260905626,str_47
AKED0420210802,0.30494626387834844,3.660303294846572e-10,0.4133206740659137,3.8364930242739194e-18,str_48
AKED0420210802,0.44694234749369843,2.777990156732734e-21,0.5444168165303731,1.253189315531781e-32,str_49
AKED0420210802,0.30641303377654694,2.9851845917163123e-10,0.44738721221942523,2.510675524426746e-21,str_50
AKED0420210802,-0.10845818505314891,0.029081939840900593,-0.08182865008754481,0.10008561948949779,str_51
AKED0420210802,0.5088293621429316,4.663824626749084e-28,0.6790227534835331,4.670369583188108e-56,str_52
AKED0420210802,0.7077424323663748,8.570182334671682e-63,0.7390256944824354,3.9407375765570905e-71,str_53
AKED0420210802,0.7304672116570899,9.832032063724047e-69,0.7819397770419394,9.621992861297067e-85,str_54
AKED0420210802,-0.17539531719367024,0.00039055936244091204,-0.17487648162440939,0.00040665510113816914,str_55
AKED0420210802,0.5255889596107534,3.8323005987962484e-30,0.6579810682782952,1.3670945640218304e-51,str_56
AKED0420210802,0.3418105870673198,1.530935226500552e-12,0.4693172878127595,1.418619882036963e-23,str_57
AKED0420210802,0.21399960841074053,1.4005744226066357e-05,0.2940505064057455,1.6068695688928438e-09,str_58
AKED0420210802,0.05284629473966373,0.28870555382532126,0.09411827509939041,0.0584320958240229,str_59
AKED0420210802,-0.25187761748168785,2.801777064280934e-07,-0.30777224638542233,2.468756316705437e-10,str_60
AKED0420210802,0.15613462995035648,0.0016227404284506544,0.2269772289879356,3.948613640896302e-06,str_61
AKED0420210802,0.3696209225858027,1.4772951109629267e-14,0.4612991325846234,9.832078516530727e-23,str_62
AKED0420210802,0.6597724673461283,5.8826514355512934e-52,0.7379384141606393,8.041032355768216e-71,str_63
AKED0420210802,0.12069807213775305,0.015082771665287665,0.2267743747963844,4.029898948999654e-06,str_64
AKED0420210803,0.006879408230023394,0.8790242103736001,0.07180144722329118,0.11169160089348984,pfc_0
AKED0420210803,-0.050630901813422995,0.26232611563534947,-0.14601292567903562,0.001162567364551187,pfc_1
AKED0420210803,-0.09149259374438362,0.042509439171885266,-0.07073944922007866,0.11710315627838297,pfc_2
AKED0420210803,0.06474749769082068,0.15156628887640922,-0.02885151738008466,0.5231725133450771,pfc_3
AKED0420210803,0.1511304926974821,0.0007708756968796938,0.08561464341805976,0.05773828299852282,pfc_4
AKED0420210803,0.05809719116033967,0.19828013616314433,0.060416640992388866,0.18092264193665675,pfc_5
AKED0420210803,-0.1340130298370159,0.0028972205199990905,-0.07003797181696828,0.12078873974511506,pfc_6
AKED0420210803,-0.03497021513349817,0.4389659164419164,-0.15820532356280623,0.0004275850154273977,pfc_7
AKED0420210803,0.2844630326757156,1.3023909167969075e-10,0.3638558404820202,7.576516328354972e-17,pfc_8
AKED0420210803,-0.08274170772646144,0.0666871082617317,-0.10359440754912193,0.021551737525745056,pfc_9
AKED0420210803,0.20904204578699948,2.914569887699991e-06,0.17634619276518204,8.40815315596753e-05,pfc_10
AKED0420210803,0.0006231410319774518,0.9890000893817398,-0.03626540065714379,0.4221924172673339,pfc_11
AKED0420210803,,,0.02158728189640736,0.6328873918690938,pfc_12
AKED0420210803,0.04214631139869511,0.3508782838981531,0.04043088839044939,0.3708484019890822,pfc_13
AKED0420210803,-0.06972434473263942,0.12246554541519605,-0.10861776621810984,0.015940930600201415,pfc_14
AKED0420210803,0.12115437824510816,0.007136309144834298,0.05807662312601979,0.19843930564888945,pfc_15
AKED0420210803,0.10373431301983405,0.021374837973759237,0.11195928594047289,0.012959612523897032,pfc_16
AKED0420210803,-0.06278137877540471,0.16441106870589983,-0.0650912223761102,0.14940117571323064,pfc_17
AKED0420210803,0.06565621786106594,0.14589352137565104,-0.05730538929547783,0.20447503717084126,pfc_18
AKED0420210803,0.21919319628789619,9.135516509738029e-07,0.2582237583980107,6.1742956362434565e-09,pfc_19
AKED0420210803,0.07523832199102146,0.09551735386511173,0.12240036074505525,0.006561963721406139,pfc_20
AKED0420210803,-0.08834828910758216,0.050170627847661575,-0.1870223432317027,2.9838533192872376e-05,pfc_21
AKED0420210803,0.1597951614131089,0.00037325897883584155,0.05246487614973104,0.24541128649586286,pfc_22
AKED0420210803,0.0943365547790676,0.03645368620508795,0.15433066468545448,0.0005923043021780975,pfc_23
AKED0420210803,0.08441143021652985,0.06135703050266938,0.06502554597484769,0.14981304100280157,pfc_24
AKED0420210803,0.0949924962147232,0.03516603963246695,0.14086438967896037,0.0017349740463144915,pfc_25
AKED0420210803,-0.013858304629427373,0.7591288972475492,-0.044814927472904185,0.3211911031273784,pfc_26
AKED0420210803,-0.13470888004843723,0.0027530538394319754,-0.21153114045150015,2.204380993003416e-06,pfc_27
AKED0420210803,0.03752535263027101,0.4062403574399105,0.0008206525901465032,0.985513879976656,pfc_28
AKED0420210803,0.10269853611884666,0.022714897906459156,0.11000488690800553,0.014637215749369482,pfc_29
AKED0420210803,-0.11420229014085817,0.011245230245448825,-0.10062010134253581,0.02562477452514043,pfc_30
AKED0420210803,0.10737312813071054,0.01719625677826057,0.11774982873223962,0.008941722399502356,pfc_31
AKED0420210803,0.10407125271611725,0.020953969379923026,0.13450734659980257,0.002794120590860199,pfc_32
AKED0420210803,-0.17424587764211688,0.00010237710650021495,-0.2214817126252179,6.978467706859073e-07,pfc_33
AKED0420210803,0.36045259608317815,1.5321693906728194e-16,0.35318148807261374,6.707554503254574e-16,pfc_34
AKED0420210803,-0.05387061579395677,0.23297321828638107,-0.04958221261152468,0.2723510364255375,pfc_35
AKED0420210803,0.06661985095198784,0.1400564898713137,-0.04802906444271128,0.2876731024263628,pfc_36
AKED0420210803,0.03818224071427719,0.3980678472494781,0.08109936519090846,0.07229488222101389,pfc_37
AKED0420210803,0.05749304698799469,0.20299430145824193,0.026572260310751345,0.5565283565630874,pfc_38
AKED0420210803,0.29377224229663884,2.9947367659346586e-11,0.382553544854099,1.357788550056149e-18,pfc_39
AKED0420210803,0.1277509502268626,0.004538543875530503,0.17189134850513071,0.0001273168831051408,pfc_40
AKED0420210803,0.08200850312559314,0.06914487371796693,0.09725384138221543,0.031019501554341678,pfc_41
AKED0420210803,0.06654950533120753,0.14047644081758137,0.07592610441291206,0.09251694857575188,pfc_42
AKED0420210803,0.17219350044632037,0.00012382388001200664,0.22547240140564695,4.332892936218844e-07,pfc_43
AKED0420210803,0.025333174284219807,0.5750854882204413,-0.007680437882142876,0.865065559712753,pfc_44
AKED0420210803,0.08207112401258648,0.06893210641215786,0.08776622146036805,0.05170847410624057,pfc_45
AKED0420210803,-0.04486788698266411,0.32061900448407166,-0.03561301524662739,0.4305939783699806,pfc_46
AKED0420210803,-0.02376294770856123,0.5990124300919456,-0.05716133286650503,0.20561703456196045,pfc_47
AKED0420210803,-0.05351262906288902,0.23609756800447612,-0.10291357887450332,0.022430845068097678,pfc_48
AKED0420210803,-0.11833015334633214,0.008607815312614038,-0.19626320477393894,1.1599994661789485e-05,pfc_49
AKED0420210803,0.31483307487756884,8.795773312355045e-13,0.3496014605011851,1.3685847741575744e-15,pfc_50
AKED0420210803,-0.17647800779499911,8.30427429683979e-05,-0.15943557423323174,0.0003849512292925046,pfc_51
AKED0420210803,0.16298294023926413,0.00028315507579530915,0.2553460652594278,9.194811247244713e-09,pfc_52
AKED0420210803,-0.03969547047664687,0.3796210044490147,-0.05380543931376819,0.23353986202241073,pfc_53
AKED0420210803,-0.24634861929098056,3.095994667361373e-08,-0.38893130681670696,3.2417115920273275e-19,pfc_54
AKED0420210803,-0.015028231353946486,0.7395017909667478,-0.03170058307622899,0.48296563130435144,pfc_55
AKED0420210803,0.2603465605751388,4.588275828727645e-09,0.3143164906039942,9.623651179143788e-13,pfc_56
AKED0420210803,0.26868300125851896,1.3934649491629137e-09,0.3310744322274657,4.752598803879052e-14,pfc_57
AKED0420210803,0.10193320267884329,0.023751263730011362,0.1583341141789145,0.00042292411344661254,pfc_58
AKED0420210803,-0.016706345871197594,0.7116448571355367,0.04215643327975803,0.3507625040002734,pfc_59
AKED0420210803,0.24206621652290528,5.427870117105641e-08,0.3013024821369812,8.764216284908657e-12,pfc_60
AKED0420210803,0.20278358068177554,5.79582976850652e-06,0.22408899961941647,5.116390129447069e-07,pfc_61
AKED0420210803,-0.15468637172901023,0.0005750269295409414,-0.1460810375830671,0.0011563253978303868,pfc_62
AKED0420210803,-0.1171503392121859,0.009298719693538448,-0.20712550374304955,3.6055440709158802e-06,pfc_63
AKED0420210803,0.05186884287861672,0.25082276598015685,0.027863915010607386,0.5374991418522197,pfc_64
AKED0420210803,-0.08213284548237124,0.06872292012421787,-0.06496817598058882,0.1501735218003334,pfc_65
AKED0420210803,0.3304501561645692,5.334108406229106e-14,0.38502690315618904,7.820008914629121e-19,pfc_66
AKED0420210803,-0.10634426751859635,0.018298383160094762,-0.20364756115702784,5.27771937849327e-06,pfc_67
AKED0420210803,0.20948328116965892,2.7744724716073206e-06,0.18421725623024424,3.939867969327671e-05,pfc_68
AKED0420210803,0.10211519616661857,0.02350118307317489,0.1758575512088193,8.804013664796351e-05,pfc_69
AKED0420210803,0.0283943932696758,0.5297794066824609,0.02064978974526386,0.647729878501826,pfc_70
AKED0420210803,0.09056922587773136,0.04464956818489039,0.14778349477134534,0.0010099928558189029,str_0
AKED0420210803,-0.09545691450885749,0.034277943500663884,-0.08909052890147302,0.048265221089120514,str_1
AKED0420210803,0.048668373028075446,0.28129741115395435,0.10108275433426694,0.024950617967803942,str_2
AKED0420210803,-0.06572909396643972,0.1454456996114717,0.012006650017470115,0.7905068198858135,str_3
AKED0420210803,-0.046323433507615364,0.30515542071602464,-0.07227870686449929,0.10932462817706134,str_4
AKED0420210803,0.2426132682685172,5.055170115503875e-08,0.31951983660688166,3.858058855098951e-13,str_5
AKED0420210803,0.11686289905477806,0.009474345250464868,0.1471985345049478,0.0010582263011904075,str_6
AKED0420210803,-0.15604845865658895,0.0005131020164889595,-0.2433404567294771,4.597843857533222e-08,str_7
AKED0420210803,0.2019814579431069,6.3200089495862686e-06,0.27952459631111803,2.7794243315497035e-10,str_8
AKED0420210803,0.11785501756995106,0.008880356354019568,0.18284473719214211,4.507056990017203e-05,str_9
AKED0420210803,0.09255407183913406,0.04015671460000113,0.09551456252432944,0.0341690492811102,str_10
AKED0420210803,0.11580766860199689,0.010144644671799735,0.130536377564865,0.0037257733394093326,str_11
AKED0420210803,0.22860611403615533,2.9617760401372393e-07,0.32484215615622847,1.4868904635205762e-13,str_12
AKED0420210803,-0.08749017518129,0.052451432796354114,-0.07581877671853068,0.09298012717713455,str_13
AKED0420210803,0.14531474472515185,0.0012283648366720732,0.2634409846890224,2.962293642296232e-09,str_14
AKED0420210803,0.06467617685376402,0.15201850699764408,0.029877671002048814,0.5084964293678516,str_15
AKED0420210803,-0.1890836290925324,2.426279490883442e-05,-0.22497073468281936,4.602652136994325e-07,str_16
AKED0420210803,0.1172826088829101,0.009218880499504624,0.13314326129603227,0.003087067629714164,str_17
AKED0420210803,0.1725150436838635,0.00012020573570742566,0.19629140117789973,1.1565804136927604e-05,str_18
AKED0420210803,0.11449095645377311,0.011039862031442426,0.12738356483304167,0.004656930765192745,str_19
AKED0420210803,0.15279201281658855,0.0006727338529997102,0.24605658488953608,3.217904032443749e-08,str_20
AKED0420210803,0.20218963111440105,6.179783829107079e-06,0.2170680991479914,1.1701277215509243e-06,str_21
AKED0420210803,0.13188693037779942,0.0033812898527192698,0.1558969067822355,0.0005196721507566355,str_22
AKED0420210803,0.11010436000095208,0.014547431186880889,0.1532954657538111,0.0006453653896373165,str_23
AKED0420210803,0.16522690495221504,0.00023239628770042477,0.21342028385937517,1.7793353123314686e-06,str_24
AKED0420210803,0.17947749992199577,6.243043596810085e-05,0.25406192052411813,1.0965890585902206e-08,str_25
AKED0420210803,0.0955197961802764,0.034159177777528645,0.19098699069821506,2.0004490382977206e-05,str_26
AKED0420210803,0.0984035899272546,0.029076747054826765,0.19603167227613136,1.1884407710627554e-05,str_27
AKED0420210803,-0.40780092000962065,3.881972054537847e-21,-0.4741282935205199,6.08734931962027e-29,str_28
AKED0420210803,-0.10208775082473136,0.02353874973618065,-0.1884580487407338,2.584089457544307e-05,str_29
AKED0420210803,-0.22658804147496275,3.7864112021878283e-07,-0.32083826000281235,3.051781741534604e-13,str_30
AKED0420210803,0.20482975703957948,4.639979557752686e-06,0.2869069540110181,8.900421148762056e-11,str_31
AKED0420210803,-0.2124598429834344,1.98453632668923e-06,-0.2918813172474366,4.0544022974031975e-11,str_32
AKED0420210803,0.10840511323063597,0.016149544245976342,0.20288601653389116,5.731955848145292e-06,str_33
AKED0420210803,-0.17661753602286187,8.195634978727269e-05,-0.19176643789792758,1.847422707712771e-05,str_34
AKED0420210803,0.0747585648126219,0.09765587982921176,0.11967116653392526,0.007878371587964195,str_35
AKED0420210803,0.17438940671182646,0.00010101624103054631,0.22312339328976524,5.742166717049554e-07,str_36
AKED0420210803,-0.0013631683898958176,0.9759397355680192,0.015129592433488652,0.7378090494764653,str_37
AKED0420210803,-0.35108976397952174,1.0185870025230543e-15,-0.44877050480978525,9.386724445112831e-26,str_38
AKED0420210803,0.22790649702774124,3.2258615666149404e-07,0.30850121936316127,2.6175865430839546e-12,str_39
AKED0420210803,0.14541143173721216,0.001219052820124052,0.2386741892225538,8.404915874745793e-08,str_40
AKED0420210803,0.31978780809772533,3.6788762059187217e-13,0.3905007795232235,2.2677714028298333e-19,str_41
AKED0420210803,-0.09846381524074058,0.02897792676548446,-0.13492756463347316,0.0027091146223749744,str_42
AKED0420210804,0.16824895449797303,0.0026126553532031236,0.1733923602295554,0.0019131580296587016,pfc_0
AKED0420210804,0.07252373670512471,0.19708893404946104,0.054917951273721705,0.3289615394737989,pfc_1
AKED0420210804,0.08918792624969808,0.1124333333062173,0.043294101910166694,0.44167667569533264,pfc_2
AKED0420210804,-0.1638498384850786,0.00338762435177388,-0.20310027329094432,0.00026676670140000935,pfc_3
AKED0420210804,0.09778525992806815,0.08167149988004552,0.07574005467202273,0.17789785783670908,pfc_4
AKED0420210804,-0.33182093642873206,1.3060162689833952e-09,-0.34421910222354557,2.8277666901962676e-10,pfc_5
AKED0420210804,0.17153925850231702,0.002142579684541738,0.17461158069279686,0.0017747029735084518,pfc_6
AKED0420210804,0.17574503297022206,0.0016542734197111868,0.277457223528039,4.973454503549854e-07,pfc_7
AKED0420210804,0.08542041323157495,0.12849963987523016,0.09722946449455276,0.08342935385256192,pfc_8
AKED0420210804,0.13080443624526908,0.019625813708983336,0.197400750321783,0.000398304445172165,pfc_9
AKED0420210804,0.16754376680785832,0.0027248828350617954,0.22330004237479845,5.890174823821087e-05,pfc_10
AKED0420210804,-0.09581387702269399,0.08804452222396131,-0.17257929043919978,0.0020109039958962575,pfc_11
AKED0420210804,0.15849259215243197,0.004609511339145591,0.16467781262594064,0.0032275129156682423,pfc_12
AKED0420210804,0.22223786502965773,6.399720959400401e-05,0.20690585671204562,0.00020287177193970777,pfc_13
AKED0420210804,-0.06927803907665225,0.2179415504330554,-0.1430204615407332,0.010664109077225169,pfc_14
AKED0420210804,0.0037556678926465113,0.9468128511522864,-0.05291693928138946,0.3469163655141735,pfc_15
AKED0420210804,0.28263899512392704,2.9721571819875706e-07,0.29800351103716877,6.067408161841678e-08,pfc_16
AKED0420210804,-0.1642481181438269,0.0033097287654186144,-0.24553759498644043,9.453477172738348e-06,pfc_17
AKED0420210804,0.03499626944566227,0.53406955813967,0.002998465786372085,0.9575248610692467,pfc_18
AKED0420210804,0.03272323293207536,0.5609731749818596,0.0226781511564636,0.6870448600159245,pfc_19
AKED0420210804,0.16413509023116662,0.003331668101944542,0.2689740742800719,1.1296013380257313e-06,pfc_20
AKED0420210804,0.06890603828288325,0.2204287643946371,0.14214762980869577,0.011156046805234342,pfc_21
AKED0420210804,0.40237929808094475,8.323595520180347e-14,0.45727566823292665,7.756619827019504e-18,pfc_22
AKED0420210804,0.27004844056510574,1.019695366546532e-06,0.3131492680439421,1.1537625099270245e-08,pfc_23
AKED0420210804,-0.18776451925367732,0.0007651203910613338,-0.21045018766777362,0.00015650743845457873,pfc_24
AKED0420210804,-0.07491396148208401,0.18268947569106797,-0.04584424202426138,0.4152274228936558,pfc_25
AKED0420210804,-0.2258345241833258,4.8244851362616894e-05,-0.19521616589732732,0.0004631002563750877,pfc_26
